"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","full.address","latitude","longitude"
"2301","CA3199","Harold's","","555 S Main St.","Los Angeles","CA","(RT),(*)","Bars/Clubs","Google Verified Location",1965,"555 S Main St., Los Angeles, CA",34.0459564756313,-118.249348382618
"2302","CA3200","Harold's","Downtown","555 So. Main St","Los Angeles","CA","(RT),(*)","Bars/Clubs","Google Verified Location",1970,"555 So. Main St, Los Angeles, CA",NA,NA
"2303","CA3204","Harold's","(downtown)
","555 S. Main St. ","Los Angeles","CA","(RT),(*)","Bars/Clubs","Google Verified Location",1966,"555 S. Main St. , Los Angeles, CA",34.0459564756313,-118.249348382618
"2304","CA3205","Harold's","Downtown
","555 S Main St","Los Angeles","CA","(*),(RT)","Bars/Clubs","Google Verified Location",1968,"555 S Main St, Los Angeles, CA",34.0459564756313,-118.249348382618
"2305","CA3212","Harold's ","(downtown)","555 S Main St.","Los Angeles","CA","(RT),(*)","Bars/Clubs","Google Verified Location",1969,"555 S Main St., Los Angeles, CA",34.0459564756313,-118.249348382618
"2306","CA3302","Hideaway","","322 N La Brea","Los Angeles","CA","(C)","Bars/Clubs","Google Verified Location",1966,"322 N La Brea, Los Angeles, CA",NA,NA
"2307","CA3303","Hideaway","","322 N La Brea","Los Angeles","CA","(C)","Bars/Clubs","Google Verified Location",1965,"322 N La Brea, Los Angeles, CA",NA,NA
"2308","CA3334","Hold","(across from Golden Bull)","","Los Angeles","CA","","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Los Angeles, CA",34.0536909,-118.242766
"2309","CA3465","Hub","","7864 Santa Monica Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"7864 Santa Monica Blvd, Los Angeles, CA",34.09072736,-118.36086292
"2310","CA3467","Hub","","7864 Santa Monica Blvd.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"7864 Santa Monica Blvd., Los Angeles, CA",34.09072736,-118.36086292
"2311","CA3468","Hub","","7864 Santa Monica Blvd.","Los Angeles","CA","(*)","Bars/Clubs","Google Verified Location",1968,"7864 Santa Monica Blvd., Los Angeles, CA",34.09072736,-118.36086292
"2312","CA3469","Hub","","7864 Santa Monica Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1965,"7864 Santa Monica Blvd, Los Angeles, CA",34.09072736,-118.36086292
"2313","CA3492","Hy Spot","","N Hyperion","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1968,"N Hyperion, Los Angeles, CA",NA,NA
"2314","CA3493","Hy Spot","","1941 Hyperion","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1965,"1941 Hyperion, Los Angeles, CA",34.0977633061194,-118.275249831352
"2315","CA3494","Hy Spot","","1941 Hyperion","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"1941 Hyperion, Los Angeles, CA",34.0977633061194,-118.275249831352
"2316","CA3497","Hyperion Baths","","2114 N Hyperion","Los Angeles","CA","","Baths","Google Verified Location",1968,"2114 N Hyperion, Los Angeles, CA",NA,NA
"2317","CA3499","Hyperion Baths","","2114 N Hyperion","Los Angeles","CA","(P)","Baths","Google Verified Location",1969,"2114 N Hyperion, Los Angeles, CA",NA,NA
"2318","CA3501","Hyperion Baths","","2114 N. Hyperion","Los Angeles","CA","","Baths","Google Verified Location",1966,"2114 N. Hyperion, Los Angeles, CA",NA,NA
"2319","CA3515","If Cafe","","810 S Western Ave","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1968,"810 S Western Ave, Los Angeles, CA",34.0573753061225,-118.308970387755
"2320","CA3516","If Cafe","","810 S. Western Ave","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1966,"810 S. Western Ave, Los Angeles, CA",34.0573753061225,-118.308970387755
"2321","CA3517","If Cafe","","810 S Western Ave","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1965,"810 S Western Ave, Los Angeles, CA",34.0573753061225,-118.308970387755
"2322","CA3581","Islander","(Huntington Park)","6907 S. Santa Fe","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"6907 S. Santa Fe, Los Angeles, CA",NA,NA
"2323","CA3655","Jaguar","","7511 Santa Monica Blvd.","Los Angeles","CA","(*)","Bars/Clubs","Google Verified Location",1970,"7511 Santa Monica Blvd., Los Angeles, CA",34.0908426666667,-118.353009777778
"2324","CA3727","Joker","","4007 Sunset ","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"4007 Sunset , Los Angeles, CA",34.1006272,-117.8243053
"2325","CA3744","Joly's","","117 S. Western","Los Angeles","CA","(R)","Restaurant","Google Verified Location",1970,"117 S. Western, Los Angeles, CA",NA,NA
"2326","CA3746","Joly's","","117 S. Western","Los Angeles","CA","(R)","Restaurant","Google Verified Location",1966,"117 S. Western, Los Angeles, CA",NA,NA
"2327","CA3750","Joly's","","117 S Western Ave","Los Angeles","CA","(R)","Restaurant","Google Verified Location",1968,"117 S Western Ave, Los Angeles, CA",34.0735688,-118.3093977
"2328","CA3751","Joly's","","117 S Western Ave.","Los Angeles","CA","(R)","Restaurant","Google Verified Location",1969,"117 S Western Ave., Los Angeles, CA",34.0735688,-118.3093977
"2329","CA3752","Joly's ","","117 S Western Ave","Los Angeles","CA","(R)","Restaurant","Google Verified Location",1965,"117 S Western Ave, Los Angeles, CA",34.0735688,-118.3093977
"2330","CA3794","Kay","","808 N Virgil St","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1968,"808 N Virgil St, Los Angeles, CA",NA,NA
"2331","CA3832","Key","","808 N Virgil St","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"808 N Virgil St, Los Angeles, CA",NA,NA
"2332","CA3855","Klondike","","757 S La Brea","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1968,"757 S La Brea, Los Angeles, CA",NA,NA
"2333","CA3857","Klondike","","757 S. La Brea","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"757 S. La Brea, Los Angeles, CA",NA,NA
"2334","CA3859","Klondike","","757 S La Brea","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1965,"757 S La Brea, Los Angeles, CA",NA,NA
"2335","CA3860","Klondike","","757 S. La Brea","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"757 S. La Brea, Los Angeles, CA",NA,NA
"2336","CA3861","Klondike","","757 S. La Brea","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"757 S. La Brea, Los Angeles, CA",NA,NA
"2337","CA3892","La Caravelle","","Coast Hwy & W. Chanel Rd.","Los Angeles","CA","","Bars/Clubs","Verified Location",1970,"Coast Hwy & W. Chanel Rd., Los Angeles, CA",NA,NA
"2338","CA3893","La Caravelle","Coast Hwy at Chanel Rd","","Los Angeles","CA","","Bars/Clubs","Verified Location",1969,", Los Angeles, CA",34.0536909,-118.242766
"2339","CA3994","Last Call","","5471 Santa Monica","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"5471 Santa Monica, Los Angeles, CA",34.0194704,-118.491227
"2340","CA3995","Last Call","","5471 Santa Monica Blvd.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"5471 Santa Monica Blvd., Los Angeles, CA",34.0908541666667,-118.30881625
"2341","CA4041","Le Tom Cat","","7994 Santa Monica Blvd.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"7994 Santa Monica Blvd., Los Angeles, CA",34.09060195,-118.364595799428
"2342","CA4142","Lillian's","","1149 N. LaBrea","Los Angeles","CA","(BYOB),(R)","Restaurant","Google Verified Location",1966,"1149 N. LaBrea, Los Angeles, CA",NA,NA
"2343","CA4143","Lillian's","","1149 N La Brea","Los Angeles","CA","(R)","Restaurant","Google Verified Location",1968,"1149 N La Brea, Los Angeles, CA",NA,NA
"2344","CA4146","Lillian's","","1149 N. La Brea","Los Angeles","CA","(R)","Restaurant","Google Verified Location",1970,"1149 N. La Brea, Los Angeles, CA",NA,NA
"2345","CA4174","Little Berlin","","3300 Sunset Blvd","Los Angeles","CA","(R)","Restaurant","Google Verified Location",1968,"3300 Sunset Blvd, Los Angeles, CA",34.086446030303,-118.275424535354
"2346","CA4180","Little Cave","","3111 Sunset Blvd.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"3111 Sunset Blvd., Los Angeles, CA",34.0845765555556,-118.274322222222
"2347","CA4183","Little Club","","1725 W. florence","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"1725 W. florence, Los Angeles, CA",NA,NA
"2348","CA4184","Little Club","","1725 W. Florence","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"1725 W. Florence, Los Angeles, CA",NA,NA
"2349","CA4186","Little Club","","1725 W Florence","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1965,"1725 W Florence, Los Angeles, CA",NA,NA
"2350","CA4187","Little Club","","1725 W Florence","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"1725 W Florence, Los Angeles, CA",NA,NA
"2351","CA4189","Little Club","","1725 W Florence","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1968,"1725 W Florence, Los Angeles, CA",NA,NA
"2352","CA4216","Little Tokyo","","7615 S. Western","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1970,"7615 S. Western, Los Angeles, CA",NA,NA
"2353","CA4217","Little Tokyo","","7615 S Western","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"7615 S Western, Los Angeles, CA",NA,NA
"2354","CA4218","Little Tokyo","","7617 S Western Ave","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1968,"7617 S Western Ave, Los Angeles, CA",33.9706733673469,-118.309083489796
"2355","CA4258","Long Horn","","3111 Sunset Blvd","Los Angeles","CA","(*),(C)","Bars/Clubs","Google Verified Location",1966,"3111 Sunset Blvd, Los Angeles, CA",34.0845765555556,-118.274322222222
"2356","CA4259","Long Horn","","3111 Sunset Blvd","Los Angeles","CA","(C),(*)","Bars/Clubs","Google Verified Location",1965,"3111 Sunset Blvd, Los Angeles, CA",34.0845765555556,-118.274322222222
"2357","CA4260","Long Horn","","3111 Sunset Blvd","Los Angeles","CA","(C)","Bars/Clubs","Google Verified Location",1968,"3111 Sunset Blvd, Los Angeles, CA",34.0845765555556,-118.274322222222
"2358","CA4308","Lucky Stop","","6365 Yucca","Los Angeles","CA","(M)","Bars/Clubs","Google Verified Location",1966,"6365 Yucca, Los Angeles, CA",34.1040655872136,-118.328697213505
"2359","CA4309","Lucky Stop","","6365 Yucca","Los Angeles","CA","(M)","Bars/Clubs","Google Verified Location",1968,"6365 Yucca, Los Angeles, CA",34.1040655872136,-118.328697213505
"2360","CA4310","Lucky Stop","","6365 Yucca","Los Angeles","CA","(M),(RT)","Bars/Clubs","Google Verified Location",1965,"6365 Yucca, Los Angeles, CA",34.1040655872136,-118.328697213505
"2361","CA4313","Lucky Stop","","6365 Yucca","Los Angeles","CA","(M)","Bars/Clubs","Google Verified Location",1970,"6365 Yucca, Los Angeles, CA",34.1040655872136,-118.328697213505
"2362","CA4394","Madness, Inc","","1178 N Western Ave","Los Angeles","CA","(SM)","Bars/Clubs","Google Verified Location",1968,"1178 N Western Ave, Los Angeles, CA",34.0833015,-118.3091461
"2363","CA4395","Madness, Inc","","1170 N. Western Ave","Los Angeles","CA","(S),(M)","Bars/Clubs","Google Verified Location",1966,"1170 N. Western Ave, Los Angeles, CA",34.0833015,-118.3091461
"2364","CA4396","Madness, Inc.","(open, closed, open???)","1170 N Western","Los Angeles","CA","(SM)","Bars/Clubs","Google Verified Location",1969,"1170 N Western, Los Angeles, CA",NA,NA
"2365","CA4397","Madness, Inc.","","1170 N Western","Los Angeles","CA","(*),(SM)","Bars/Clubs","Google Verified Location",1965,"1170 N Western, Los Angeles, CA",NA,NA
"2366","CA4462","Mansfield House","","2600 Sunset Blvd.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1965,"2600 Sunset Blvd., Los Angeles, CA",34.079982,-118.269933
"2367","CA4464","Mansfield House","","2600 Sunset Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"2600 Sunset Blvd, Los Angeles, CA",34.079982,-118.269933
"2368","CA4465","Mansfield House","","2600 Sunset Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1968,"2600 Sunset Blvd, Los Angeles, CA",34.079982,-118.269933
"2369","CA4468","Mansfield House","","2600 Sunset Blvd.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"2600 Sunset Blvd., Los Angeles, CA",34.079982,-118.269933
"2370","CA4469","Mansfield House ","","2600 Sunset Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"2600 Sunset Blvd, Los Angeles, CA",34.079982,-118.269933
"2371","CA4586","Merry Go Round","","8910 S. Western","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"8910 S. Western, Los Angeles, CA",NA,NA
"2372","CA4587","Merry Go Round","","8910 S Western","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1968,"8910 S Western, Los Angeles, CA",NA,NA
"2373","CA4588","Merry Go Round ","","8910 S Western Ave.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"8910 S Western Ave., Los Angeles, CA",33.9561272626263,-118.308904050505
"2374","CA4641","Mine Shaft","","3335 Sunset Blvd.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"3335 Sunset Blvd., Los Angeles, CA",34.0868300606061,-118.275393737374
"2375","CA4642","Mine Shaft","","3335 Sunset Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1968,"3335 Sunset Blvd, Los Angeles, CA",34.0868300606061,-118.275393737374
"2376","CA4643","Mine Shaft ","","3335 Sunset Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"3335 Sunset Blvd, Los Angeles, CA",34.0868300606061,-118.275393737374
"2377","CA4648","Mint","","6010 W Pico","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1968,"6010 W Pico, Los Angeles, CA",NA,NA
"2378","CA4649","Mint","","6010 W Pico","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1969,"6010 W Pico, Los Angeles, CA",NA,NA
"2379","CA4650","Mint","","6010 Pico","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"6010 Pico, Los Angeles, CA",34.05222575,-118.371602312972
"2380","CA4651","Mint","W. L.A.","6010 W Pico","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1970,"6010 W Pico, Los Angeles, CA",NA,NA
"2381","CA4739","Mother's Play Pen","(Inquire locally)","","Los Angeles","CA","","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Los Angeles, CA",34.0536909,-118.242766
"2382","CA4745","Mr. B's South","(inquire locally)","","Los Angeles","CA","(C),(S),(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1966,", Los Angeles, CA",34.0536909,-118.242766
"2383","CA4802","My Place","","1203 W 6th St","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1965,"1203 W 6th St, Los Angeles, CA",33.738722,-118.303250736842
"2384","CA4803","My Place","","1203 W. 6th St","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"1203 W. 6th St, Los Angeles, CA",33.738722,-118.303250736842
"2385","CA4864","New Face","","4001 Sunset Blvd.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1965,"4001 Sunset Blvd., Los Angeles, CA",34.0927973,-118.280381018029
"2386","CA4865","New Faces","","4001 Sunset Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"4001 Sunset Blvd, Los Angeles, CA",34.0927973,-118.280381018029
"2387","CA4868","New Generation","Also (C) after hours
","7746 Santa Monica Blvd.","Los Angeles","CA","(C)","Bars/Clubs","Google Verified Location",1970,"7746 Santa Monica Blvd., Los Angeles, CA",34.0907188,-118.3578116
"2388","CA4900","Nite Lite","","3208 Eagle Rock Blvd.","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1970,"3208 Eagle Rock Blvd., Los Angeles, CA",34.1098227272727,-118.237308363636
"2389","CA4901","Nite Lite ","","3208 Eagle Rock Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"3208 Eagle Rock Blvd, Los Angeles, CA",34.1098227272727,-118.237308363636
"2390","CA4972","Off Ramp","","2440 S La Cinega","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1965,"2440 S La Cinega, Los Angeles, CA",NA,NA
"2391","CA4973","Off Ramp","","2440 S La Cienega","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1968,"2440 S La Cienega, Los Angeles, CA",NA,NA
"2392","CA4974","Off Ramp","","2440 S La Cienega","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1969,"2440 S La Cienega, Los Angeles, CA",NA,NA
"2393","CA5050","On Sunset","","3335 Sunset Blvd.","Los Angeles","CA","(C)","Bars/Clubs","Google Verified Location",1965,"3335 Sunset Blvd., Los Angeles, CA",34.0868300606061,-118.275393737374
"2394","CA5051","On Sunset","","3335 Sunset Blvd","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"3335 Sunset Blvd, Los Angeles, CA",34.0868300606061,-118.275393737374
"2395","CA5074","Open Door","","831 S Vermont","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1968,"831 S Vermont, Los Angeles, CA",NA,NA
"2396","CA5075","Open Door","","831 S. Vermont","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1970,"831 S. Vermont, Los Angeles, CA",NA,NA
"2397","CA5076","Open Door","","831 S. Vermont ","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1966,"831 S. Vermont , Los Angeles, CA",NA,NA
"2398","CA5077","Open Door ","","831 S Vermont ","Los Angeles","CA","(G)","Bars/Clubs","Google Verified Location",1969,"831 S Vermont , Los Angeles, CA",NA,NA
"2399","CA5093","Orlando Baths","","W 3rd St at La Cienega","Los Angeles","CA","","Baths","Verified Location",1968,"W 3rd St at La Cienega, Los Angeles, CA",NA,NA
"2400","CA5094","Orlando Baths","La Cienega at 3rd St","","Los Angeles","CA","","Baths","Verified Location",1969,", Los Angeles, CA",34.0536909,-118.242766
"2401","CA5098","Orlando Baths","","La Cinega & 3rd. St.","Los Angeles","CA","(P),(*)","Baths","Google Verified Location",1970,"La Cinega & 3rd. St., Los Angeles, CA",NA,NA
"2402","CA5188","Palace Baths","(downtown)","132 E 4th St.","Los Angeles","CA","(RT)","Baths","Google Verified Location",1969,"132 E 4th St., Los Angeles, CA",34.0474813673469,-118.246587326531
"2403","CA5189","Palace Baths","","132 E 4th St","Los Angeles","CA","","Baths","Google Verified Location",1968,"132 E 4th St, Los Angeles, CA",34.0474813673469,-118.246587326531
"2404","CA5191","Palace Baths","","132 E. 4th St.","Los Angeles","CA","(RT)","Baths","Google Verified Location",1970,"132 E. 4th St., Los Angeles, CA",34.0474813673469,-118.246587326531
"2405","CA5195","Paper Doll","","1713 W. 7th St. ","Los Angeles","CA","","Bars/Clubs","Google Verified Location",1966,"1713 W. 7th St. , Los Angeles, CA",34.0546335714286,-118.272569714286
