"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","cruisy"
"4477","4212","Heaven Sent Me","434-4777 24hrs","108 Cain Dr., Brentwood","New York City","NY","(*),(PC)","Erotica",NA,1995,"FALSE"
"4478","4213","Beach","(AYOR)","at left end of Two Mile Hollow Rd., E. Hampton","New York City","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1995,"TRUE"
"4479","4214","Fowler Beach","(AYOR)","go right, Southampton","New York City","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1995,"TRUE"
"4480","4215","Community Real Estate Referrals","(800)346-5592 gay realtor at your service",NA,"New York City","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4481","4216","Middle Earth Hotline","679-1111, 24hr counseling & referrals","2740 Martin Ave., Bellmore","New York City","NY",NA,"Info Lines & Services",NA,1995,"FALSE"
"4482","4217","Chameleon","889-4083 9:30pm-4am Th-Sat","40-20 Long Beach Rd., Long Beach","New York City","NY","(*),(MW),D","Bars",NA,1995,"FALSE"
"4483","4218","Libations","679-8820 3pm-4am","3547 Merrick Rd., Seaford","New York City","NY","(MW),(NH),(WC)","Bars",NA,1995,"FALSE"
"4484","4219","Pal Joey's","785-9301 4pm-4am","2457 Jerusalem Ave., N. Bellmore","New York City","NY","(NH),(WC)","Bars",NA,1995,"FALSE"
"4485","4220","Silver Lining","354-9641 9pm-4am Wed-Sun","175 Cherry Ln., Floral Park","New York City","NY","(MW),D,(E),(S),(V),(YC),(WC)","Bars",NA,1995,"FALSE"
"4486","4221","All Continent Tours, Inc.","887-1516/ (800)553-0009","250 Hempstead Ave., Malverne","New York City","NY","(IGTA)","Travel/Tour Operators",NA,1995,"FALSE"
"4487","4222","Chameleon Beach",NA,"Magnolia Blvd. & Laurelton Blvd.","New York City","NY","Cruisy Area","Cruising Areas","checked",1995,"TRUE"
"4488","4223","Jones Beach",NA,"Field #6","New York City","NY","Cruisy Area","Cruising Areas","checked",1995,"TRUE"
"4489","4224","Sand Castles","447-9365 9pm-4am","86 Mills Ave., Staten Island","New York City","NY","(*),(MW),D,(S),(WC)","Bars",NA,1995,"FALSE"
"4490","4225","Gay and Lesbian Support (GALS)","support group meets 2nd Sat","P.O. Box 1464, 14302","New York City","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4491","4226","Olde Niagara House B&B","285-9408 full brkfst","610 4th St.","New York City","NY","(GF)","Accommodations",NA,1995,"FALSE"
"4492","4227","Club Alternative","inquire locally","429 19th St. (at ferry)","New York City","NY","D","Bars",NA,1995,"FALSE"
"4493","4228","Nineteenth St. Book & News","284-2214, 24hrs","641-19th St.","New York City","NY",NA,"Erotica",NA,1995,"FALSE"
"4494","4229","Coven Cafe","358-9829 noon-midnight, til 2am Fri-Sat, clsd Mon, men's night Wed, Sun brunch","162 Main St.","Nyack","NY","(GF),(F),(E),(WC)","Bars",NA,1995,"FALSE"
"4495","4230","Pine Shadows Lodge","369-3551 Victorian B&B, priv. cabins, full brkfst","Less Travell'd Rd., HC-64, Box 13420","Old Forge","NY","(GF),(SW),(IGTA)","Accommodations","checked",1995,"FALSE"
"4496","4231","Smiles","365-1213 Fri-Sat only","Orangeburg Shop. Ctr. Rte. 303","Orangeburg","NY","(MW),D,(S)","Bars","checked",1995,"FALSE"
"4497","4232","Blair's Tavern","561-9071 4pm-2am","30 Marion St.","Plattsburg","NY","(MW),D","Bars",NA,1995,"FALSE"
"4498","4233","Sandy's Old Homestead","939-0758 8am-4am","325 N. Main St.","Portchester","NY","(GF),(F),(WC)","Bars",NA,1995,"FALSE"
"4499","4234","Community Real Estate Referrals","(800)346-5592 gay realtor at your service",NA,"Poughkeepsie","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4500","4235","Vassar Gay People's Alliance","437-7203","Box 271, 12601","Poughkeepsie","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4501","4236","Congress","486-9068 2pm-4am, from 7pm Sun","411 Main St.","Poughkeepsie","NY","(MW),(NH),(WC)","Bars",NA,1995,"FALSE"
"4502","4237","Hamilton Book & Video","473-1776","216 N. Hamilton St.","Poughkeepsie","NY",NA,"Erotica",NA,1995,"FALSE"
"4503","4238","AA Lesbian/Gay","232-6720(AA#)",NA,"Rochester","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4504","4239","Community Real Estate Referrals","(800)346-5592 gay realtor at your service",NA,"Rochester","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4505","4240","Finger Lakes Gay/Lesbian Social Group","meet 1st Fri & 3rd Tues","write: Boxholder, PO Box 211, Penn Yan, 14527","Rochester","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4506","4241","Gay Alliance","244-8640, 6pm-9pm, coffeehouse Th-Sat","179 Atlantic Ave.","Rochester","NY",NA,"Info Lines & Services",NA,1995,"FALSE"
"4507","4242","Anthony's","325-1350/2060 noon-2am","522 Main St. E.","Rochester","NY","(MW),(NH)","Bars",NA,1995,"FALSE"
"4508","4243","Avenue Pub","244-4960 4pm-2am, dancing Th-Sun, patio","522 Monroe Ave.","Rochester","NY","(*),(NH),(WC)","Bars",NA,1995,"FALSE"
"4509","4244","Bachelor Forum","271-6930 1pm-2am, from 3pm wknds","670 University Ave.","Rochester","NY","(L)","Bars",NA,1995,"FALSE"
"4510","4245","Carpe Diem","325-9006 10pm-2am, til 3am Fri-Sat, Sun T-dance, more gay Th-Sun","99 Court St.","Rochester","NY","(GF),D,(A),(E),(S),(YC),(WC)","Bars",NA,1995,"FALSE"
"4511","4246","Club Manbara","423-9748 8pm-2am","10-12 S. Washington St.","Rochester","NY","(MW),(S)","Bars",NA,1995,"FALSE"
"4512","4247","Clubmarcella","454-5963 clsd Mon","123 Liberty Pole Way","Rochester","NY","(MW),D,(S)","Bars",NA,1995,"FALSE"
"4513","4248","Common Ground","232-9303 noon-2am","139 State St.","Rochester","NY","(MW),(NH)","Bars",NA,1995,"FALSE"
"4514","4249","Dutchtown 212","235-9771 3pm-2am","212 Colvin St.","Rochester","NY","(GF),(NH)","Bars",NA,1995,"FALSE"
"4515","4250","Gallery","232-1734 11am-2am","113 State St.","Rochester","NY","(NH)","Bars",NA,1995,"FALSE"
"4516","4251","Heaven","262-3050 9pm-2am Wed-Sat","50 Liberty Pole Way","Rochester","NY","(GF),D,(A),(E),(18+),(YC)","Bars",NA,1995,"FALSE"
"4517","4252","Pandora's Box","232-5440 9pm-3am Th-Sun","90 Liberty Pole Way","Rochester","NY","(MW),D","Bars",NA,1995,"FALSE"
"4518","4253","Stages, The","232-5070 9pm-3am","88 Liberty Pole Way","Rochester","NY","(MW),D,(S)","Bars",NA,1995,"FALSE"
"4519","4254","Tara","232-4719 noon-2am, piano bar, dancing upstairs","153 Liberty Pole Way","Rochester","NY","(*),(MW),(NH),D,(E)","Bars",NA,1995,"FALSE"
"4520","4255","City Gril","423-2233 lunch & dinner, Sun brunch, upscale American","75 Marshall St.","Rochester","NY",NA,"Restaurants & Cafes",NA,1995,"FALSE"
"4521","4256","Forty Union","325-6216 5pm-2am, clsd Mon, fish fry, etc.","40 S. Union St.","Rochester","NY","(MW),(F),(E)","Restaurants & Cafes",NA,1995,"FALSE"
"4522","4257","Rochester Custom Leathers","442-2323/ (800)836-9047 large selection of lesbigay mags & videos","274 N. Goodman St.","Rochester","NY","(*)","Bookstores/Retail Shops",NA,1995,"FALSE"
"4523","4258","Silkwood Books","473-8110, clsd Mon","633 Monroe Ave.","Rochester","NY",NA,"Bookstores/Retail Shops",NA,1995,"FALSE"
"4524","4259","Village Green Books","723-1600","1954 Westridge Rd.","Rochester","NY",NA,"Bookstores/Retail Shops",NA,1995,"FALSE"
"4525","4260","Village Green Books","location, 461-5380; 9am-11pm","766 Monroe Ave.","Rochester","NY",NA,"Bookstores/Retail Shops",NA,1995,"FALSE"
"4526","4261","DePrez Travel","234-3615 contact Ray","325 Westminster Rd.","Rochester","NY","(IGTA)","Travel/Tour Operators",NA,1995,"FALSE"
"4527","4262","Great Expectations","244-8430","1649 Monroe Ave.","Rochester","NY","(IGTA)","Travel/Tour Operators",NA,1995,"FALSE"
"4528","4263","Empty Closet","244-9030, monthly","179 Atlantic Ave.","Rochester","NY",NA,"Publications",NA,1995,"FALSE"
"4529","4264","Rochester Spa & Body Club","454-1074 24hrs","109 Liberty Pole Way","Rochester","NY","(PC)","Men's Clubs",NA,1995,"FALSE"
"4530","4265","Clinton Book Mart","325-9322, 24hrs","115 N. Clinton","Rochester","NY",NA,"Erotica",NA,1995,"FALSE"
"4531","4266","Adirondack GABLE","359-7358 monthly social","PO Box 990, 12983","Saranac Lake","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4532","4267","Nahani","587-4322, 10am-6pm, from noon Sun, general bookstore w/lesbigay titles; imported clothing","482 Broadway","Saratoga Springs","NY",NA,"Bookstores/Retail Shops",NA,1995,"FALSE"
"4533","4268","Congress Park","summers, after dusk (AYOR)",NA,"Saratoga Springs","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1995,"TRUE"
"4534","4269","Blythewood","382-9755 9pm-4am","50 N. Jay St.","Schenectady","NY","NC,(WC)","Bars",NA,1995,"FALSE"
"4535","4270","Clinton St. Pub","382-9173 noon-4am","159 Clinton St.","Schenectady","NY","(GF),(NH)","Bars",NA,1995,"FALSE"
"4536","4271","Guion House","568-8129 full brkfst","32 Cayuga St.","Seneca Falls","NY","(GF)","Accommodations",NA,1995,"FALSE"
"4537","4272","AA Gay/Lesbian","463-5011 (AA#) many meetings","819 Madison St.","Syracuse","NY",NA,"Info Lines & Services",NA,1995,"FALSE"
"4538","4273","Gay/Lesbian Conference Hotline","422-5732, 7:30pm-9:30pm",NA,"Syracuse","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4539","4274","Armory Pub","471-9059 8am-2am, 2 bars","400 S. Clinton","Syracuse","NY","D,(WC)","Bars",NA,1995,"FALSE"
"4540","4275","Mr. T's","471-0376 3pm-2am, noon-2am Sun","218 N. Franklin St.","Syracuse","NY","(*),(NH),D","Bars",NA,1995,"FALSE"
"4541","4276","Ryan's Someplace Else","471-9499 8pm-2am, from noon Sun, clsd Mon-Wed","410 Pearl St.","Syracuse","NY","(*),D,(V)","Bars",NA,1995,"FALSE"
"4542","4277","Screamers","474-6408 9pm-2am, til 4am Fri-Sat with juice bar","300 W. Genesee","Syracuse","NY","(GF),D,(A)","Bars",NA,1995,"FALSE"
"4543","4278","Rockwells","475-7627 11am-2am, upscale eclectic, full bar","305 Burnett Ave.","Syracuse","NY","(MW)","Restaurants & Cafes",NA,1995,"FALSE"
"4544","4279","TuTu Venue","475-8888 4pm-1am, clsd Sun, full bar","731 Jay St.","Syracuse","NY","(MW)","Restaurants & Cafes",NA,1995,"FALSE"
"4545","4280","Boulevard Books","446-1595, 24hrs","2576 Erie Blvd. E.","Syracuse","NY",NA,"Erotica",NA,1995,"FALSE"
"4546","4281","City News, The","454-0629, 24hrs","3713 Brewerton Rd.","Syracuse","NY",NA,"Erotica",NA,1995,"FALSE"
"4547","4282","Video Expo","272-7577","516 River St.","Troy","NY",NA,"Erotica",NA,1995,"FALSE"
"4548","4283","Community Real Estate Referral","(800)346-5592 gay realtor at your service",NA,"Utica","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4549","4284","Greater Utica Lambda Fellowship",NA,"PO Box 122, 13505","Utica","NY",NA,"Info Lines & Services","checked",1995,"FALSE"
"4550","4285","Carmen D's","735-3964 3pm-2am, from 7pm Sat, clsd Sun","812 Charlotte St.","Utica","NY","(MW),(NH)","Bars",NA,1995,"FALSE"
"4551","4286","Reflections","724-9231 7pm-2am, til 4am Fri-Sat, clsd Sun, more men afterhours, patio","1724 W. Oriskany Blvd.","Utica","NY","(W),D","Bars",NA,1995,"FALSE"
"4552","4287","That Place","724-1446 8pm-2am, from 4pm Fri, clsd Mon","216 Bleecker St.","Utica","NY","(*),D,(YC)","Bars",NA,1995,"FALSE"
"4553","4288","Goodtime Charlie's","693-3254","3287 Niagara Falls Blvd.","Wheatfield","NY",NA,"Erotica",NA,1995,"FALSE"
"4554","4289","Stutz","761-3100 4pm-4am, from 8pm Sat-Mon, patio","202 Westchester Ave.","White Plains","NY","(*),D,(S)","Bars",NA,1995,"FALSE"
"4555","4290","Golden Notebook","679-8000, 11am-7pm, til 9pm summers, general bookstore w/lesbigay section","29 Tinker St.","Woodstock","NY",NA,"Bookstores/Retail Shops",NA,1995,"FALSE"
"4556","4291","Harlee's","965-6900 10pm-4am","590 Nepperham Ave.","Yonkers","NY","(MW),D","Bars",NA,1995,"FALSE"
"4557","4138","The Doctor's Inn","891-3464/ (800) 552-2627 spacious & welcoming B&B in the Adirondacks","Trudeau Rd., RR1, Box 375, Saranac Lake, 12983","Adirondack Mtns.","NY","(GF),(IGTA)","Accommodations","checked",1996,"FALSE"
"4558","4139","Community Real Estate Referrals","(800)-346-5592 gay realtor at your service, no rentals ",NA,"Albany","NY",NA,"Info Lines & Services","checked",1996,"FALSE"
"4559","4140","Homo Radio","276-6248, noon-2pm Sun","WRPI 91.5 FM","Albany","NY",NA,"Info Lines & Services","checked",1996,"FALSE"
"4560","4141","Lesbian/Gay Community Center ","462-6138, 7pm-10pm, til 11pm Fri-Sat, from 1pm Sun, touchtone info: referrals, nightclubs, library, café, AA meetings ","332 Hudson Ave.","Albany","NY",NA,"Info Lines & Services",NA,1996,"FALSE"
"4561","4142","Two Rivers Outdoor Club","449-0758, lesbigay",NA,"Albany","NY",NA,"Info Lines & Services","checked",1996,"FALSE"
"4562","4143","Oh Bar ","463-9004 2pm-2am","304 Lark St.","Albany","NY","(M),(NH),(V)","Bars",NA,1996,"FALSE"
"4563","4144","Power Company ","465-2556 2pm-4am ","238 Washington ","Albany","NY","(MW),(D),(WC)","Bars",NA,1996,"FALSE"
"4564","4145","Waterworks Pub","465-9079 4pm-4am, backyard ","76 Central Ave. ","Albany","NY","(*),(M),(D),(E)","Bars",NA,1996,"FALSE"
"4565","4146","Café Hollywood ","472-9043, lunch, dinner, Sun brunch; also full bar","275 Lark St.","Albany","NY",NA,"Restaurants & Cafes",NA,1996,"FALSE"
"4566","4147","Debbie's Kitchen ","463-3829, 10am-9pm, 11am-6pm Sat, clsd Sun, take out","290 Lark St. ","Albany","NY",NA,"Restaurants & Cafes",NA,1996,"FALSE"
"4567","4148","Mother Earth","434-0944, 11am-11pm, health & veggie, 4th Mon gay club night ","217 Western Ave.","Albany","NY","(WC)","Restaurants & Cafes",NA,1996,"FALSE"
"4568","4149","Yono's ","436-7747, 5:30pm-10:30pm, clsd Sun, patio, Indonesian/cont'l; also full bar","289 Hamilton St.","Albany","NY",NA,"Restaurants & Cafes",NA,1996,"FALSE"
"4569","4150","Romeo's ","434-4014, cards/gifts & travel guides","299 Lark St. ","Albany","NY",NA,"Bookstores/Retail Shops",NA,1996,"FALSE"
"4570","4151","Video Central ","463-4153, 10am-10pm, lesbigay books & magazines","37 Central Ave.","Albany","NY",NA,"Bookstores/Retail Shops",NA,1996,"FALSE"
"4571","4152","Atlas Travel Center Inc.","464-0271","1545 Central Ave.","Albany","NY","(IGTA)","Travel/Tour Operators",NA,1996,"FALSE"
"4572","4153","Community","462-6138","PO Box 131, 12201","Albany","NY",NA,"Publications","checked",1996,"FALSE"
"4573","4154","Savage Gifts & Leather","434-2324, 11am-9pm, til midnight Fri-Sat, clsd Sun-Mon","88 Central Ave.","Albany","NY",NA,"Erotica",NA,1996,"FALSE"
"4574","4155","Empire State Plaza ",NA,NA,"Albany","NY","Cruisy Area","Cruising Areas","checked",1996,"TRUE"
"4575","4156","Lark, State & Willet Sys.","nr. Washington Park",NA,"Albany","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1996,"TRUE"
"4576","4157","Jones Pond Campground","567-8100 May-Oct 15, showers, rec. hall, outdoor recreation","9835 Old State Rd. ","Angelica","NY","(MO),(SW),(N)","Accommodations",NA,1996,"FALSE"
"4577","4158","Summit Motor Inn ","666-6000/ (800) 869-6363","501 E. Main St. ","Bay Shore","NY","(GF)","Accommodations",NA,1996,"FALSE"
"4578","4159","AA Gay/Lesbian ","722-5983 (AA#) 7pm Wed & Sat ","183 Riverside Dr. (Unitarian Church)","Binghamton","NY",NA,"Info Lines & Services",NA,1996,"FALSE"
"4579","4160","Gay/Lesbian/Bi Resource Line","729-1921, 7:30pm-9:30pm Wed, info & referrals",NA,"Binghamton","NY",NA,"Info Lines & Services","checked",1996,"FALSE"
"4580","4161","Lesbian/Gay/Bisexual Union","777-2202, info & referrals, mtgs 8pm Wed ",NA,"Binghamton","NY",NA,"Info Lines & Services","checked",1996,"FALSE"
"4581","4162","Hillside Campgrounds ","756-2007 seasonal May-Oct, campground nr. Scranton PA, disco Fri-Sat, cabins & trailers","PO Box 726, 13902","Binghamton","NY","(*),(MO),(D),(SW),(N)","Accommodations","checked",1996,"FALSE"
"4582","4163","Risky Business ","723-1507 9pm-1am, from 5pm Wed-Fri, til 3am Fri-Sat, gift shop on premises","201 State St. ","Binghamton","NY","(*),(M),(D),(V),(WC)","Bars",NA,1996,"FALSE"
"4583","4164","Squiggy's","722-2299 til 3am Fri-Sat, 5pm-1am, from 8pm Sun","34 Chenango St.","Binghamton","NY","(MW),(D)","Bars",NA,1996,"FALSE"
"4584","4165","Lost Dog Café","771-6063 11am-11pm, til 4am Fri-Sat","60 Main St.","Binghamton","NY","(*),(MW)","Restaurants & Cafes",NA,1996,"FALSE"
"4585","4166","Amethyst ","723-5790","PO Box 728 Westview Stn., 13905-0728","Binghamton","NY",NA,"Publications","checked",1996,"FALSE"
"4586","4167","Allie's Bookstore ","724-8659","140 Washington ","Binghamton","NY",NA,"Erotica",NA,1996,"FALSE"
"4587","4168","North Street Bookshop","785-9606","17 Washington Ave. Endicott","Binghamton","NY",NA,"Erotica",NA,1996,"FALSE"
"4588","4169","Oneida Campground",NA,NA,"Binghamton","NY","Cruisy Area","Cruising Areas","checked",1996,"TRUE"
"4589","4170","Buffalo Fetish Leather Organization","881-3428","PO Box 3, 14201","Buffalo","NY",NA,"Info Lines & Services","checked",1996,"FALSE"
"4590","4171","Community Real Estate Referrals","(800)-346-5592 gay realtor at your service, no rentals ",NA,"Buffalo","NY",NA,"Info Lines & Services","checked",1996,"FALSE"
"4591","4172","Gay/Lesbian Community Network","883-4750, 7pm-10pm Fri","239 Lexington Ave.","Buffalo","NY",NA,"Info Lines & Services",NA,1996,"FALSE"
"4592","4173","Back Pocket/Zippers ","(side entrance) 886-8135 4pm-4am, from noon Sun","884 Main St. ","Buffalo","NY","(MW),(CW),(D)","Bars",NA,1996,"FALSE"
"4593","4174","Buddies ","855-1313 1pm-4am","31 Johnson Park ","Buffalo","NY","(MW),(D),(E),(WC)","Bars",NA,1996,"FALSE"
"4594","4175","Buffalo Underground","855-1040 4pm-4am, from noon wknds","274 Delaware Ave.","Buffalo","NY","(M),(D)","Bars",NA,1996,"FALSE"
"4595","4176","Cathode Ray ","884-3615 1pm-4am","26 Allen St.","Buffalo","NY","(M),(NH),(V),(WC)","Bars",NA,1996,"FALSE"
"4596","4177","Club Heat ","842-6825 10pm-4am, Wed-Sun, patio","153 Delaware Ave.","Buffalo","NY","(*),(MW),(D),(E)","Bars",NA,1996,"FALSE"
"4597","4178","Stagedoor ","886-9323 5pm-4am, piano bar & patio","20 Allen St.","Buffalo","NY","(M),(NH),(E),(K),(OC)","Bars",NA,1996,"FALSE"
"4598","4179","Talking Leaves","837-8554, 10am-6pm, clsd Sun","3144 Main St.","Buffalo","NY",NA,"Bookstores/Retail Shops",NA,1996,"FALSE"
"4599","4180","Village Green Bookstore ","884-1200, 9am-11pm, til midnight Fri-Sat","765A Elmwood Ave.","Buffalo","NY",NA,"Bookstores/Retail Shops",NA,1996,"FALSE"
"4600","4181","Heidie's Travel & Limousine Service","821-1254/ (800) 777-1354 (800#)","2308 Seneca St.","Buffalo","NY",NA,"Travel/Tour Operators",NA,1996,"FALSE"
"4601","4182","Volumé","652-1193, monthly, covers Buffalo/Rochester/Southern Ontario","PO Box 106 Westside Stn., 14213","Buffalo","NY",NA,"Publications","checked",1996,"FALSE"
"4602","4183","Fort Erie Steambath ","(See listing in Ft. Erie, OT)",NA,"Buffalo","NY",NA,"Men's Clubs","checked",1996,"FALSE"
"4603","4184","New Morgan Sauna","852-2153 24hrs","655 Main St.","Buffalo","NY","(MO),(PC)","Men's Clubs",NA,1996,"FALSE"
"4604","4185","Book-And ","856-8936","83 W. Chippewa ","Buffalo","NY",NA,"Erotica",NA,1996,"FALSE"
"4605","4186","Village Books & News","877-5027, 24hrs","3102 Delaware Ave. Kenmore","Buffalo","NY",NA,"Erotica",NA,1996,"FALSE"
"4606","4187","Community Real Estate Referrals","(800)-346-5592 gay realtor at your service, no rentals ",NA,"Catskill Mtns.","NY",NA,"Info Lines & Services","checked",1996,"FALSE"
"4607","4188","Palenville House B&B","678-5649 turn-of-the-century Victorian home located in a quaint hamlet in the Catskill Mtns., full brkfst ","PO Box 465","Catskill Mtns.","NY","(GF)","Accommodations","checked",1996,"FALSE"
