ID2,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,unclear type or question,notes,Year,Last Modified
2547,Greenwood Park,,,Des Moines,IA,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:03pm
2548,Valley West Mall ,T-Rooms,,Des Moines,IA,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:03pm
2549,D.J.'s Bistro ,(Disco) (Use rear door) ,951 Main St.,Dubuque,IA,"(YC),(D),(R)","Restaurant,Bars/Clubs",,,,1986,3/3/2022 8:03pm
2550,Julien Dubuque Monument Park,T-Room,,Dubuque,IA,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:03pm
2551,Clearspace Gay Community Ctr.,,"P.O. Box 1236, Fairfield 52556",Fairfield,IA,,Community Center/ Support Group,checked,,,1986,6/13/2022 9:34am
2552,Heritage Book Store,,1214 Central Ave.,Ft. Dodge,IA,(M),Book Store,,,,1986,3/3/2022 8:03pm
2553,Pleasure Palace Adult Books,,315 Kirkwood Ave. ,Iowa City,IA,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:57pm
2554,Six Twenty Club,(Some YC) (Disco) ,620 Madison St. ,Iowa City,IA,"(*),(YC),(D),(PT),(L)",Bars/Clubs,,,,1986,3/3/2022 8:03pm
2555,U. of Iowa ,Main Library 2nd & 3rd floor T-Rooms,,Iowa City,IA,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:03pm
2556,Court House Square,,,Marshalltown,IA,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:03pm
2557,Roadside Park ,3 mi. E. on US 30,,Marshalltown,IA,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:03pm
2558,Good Life ,,111 S. Delaware,Mason City,IA,(M),Bars/Clubs,,,,1986,3/3/2022 8:03pm
2559,Gay/Lesbian Society ,,"P.O. Box 1342, 52501 ",Ottumwa,IA,,Organization,checked,,,1986,6/7/2022 12:40pm
2560,Rowdie's ,"(Some M, L) ",1227 4th St.,Sioux City,IA,"(M),(L),(S),(PT)",Bars/Clubs,,,,1986,3/3/2022 8:03pm
2561,Danish Book World,,1507 La Port Rd. ,Waterloo,IA,,Book Store,,,nr. Crossroad Ctr. ,1986,3/3/2022 8:03pm
2562,Gay & Lesbian Rap Line,(319) 234-1981 ,,Waterloo,IA,,Hotline,checked,,,1986,6/7/2022 12:37pm
2563,M.C.C. Church of the New Hope,,712 Jefferson ,Waterloo,IA,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
2564,Old Dutch Mill ,"(Some L, OC) ",823 Franklin,Waterloo,IA,"(*),(L),(OC),(PT),(D)",Bars/Clubs,,,,1986,3/3/2022 8:03pm
2565,Crossroads Mall ,T-Rooms,,Waterloo,IA,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:03pm
2566,U. of Iowa,Auditorium T-Room,,Waterloo,IA,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:03pm
2567,'Rest Stop' ,on US 54 -- 7 mi. E. ,,Augusta,KS,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/3/2022 8:04pm
2568,'Rest Stop' ,7 mi. E. on Hwy. 56 (Late) ,,Dodge City,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2569,'Rest Stop' ,on Hwy. 24 East,,Downs,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2570,'Rest Stop' ,1 mi. E. on US 56,,Great Bend,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2571,Roadside Park,2 mi. N. ,,Hamilton,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2572,'Rest Stop' ,1 mi. W. on Hwy. 160 ,,Harper,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2573,Lambda Bar,(May have closed) ,906 Nickerson Blvd. ,Hutchinson,KS,,Bars/Clubs,,,,1986,3/3/2022 8:43pm
2574,'Rest Stop' ,on I-70--2 mi. of town ,,Junction City,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2575,Big Mama's ,,1633 Southwest Blvd. ,Kansas City,KS,,Bars/Clubs,,,,1986,3/3/2022 8:43pm
2576,Birds of a Feather ,(Some L) (Wed.-Sun.*) ,2550 W. 47th St.,Kansas City,KS,"(D),(L),(*)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2577,M.C.C.,,1310-A E. 123rd Terrance ,Kansas City,KS,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
2578,View on the Hill,,204 Orchard,Kansas City,KS,"(P),(PT),(D)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2579,GLSK ,(913) 864-3091,,Lawrence,KS,,Organization,checked,,,1986,6/7/2022 12:40pm
2580,Memorial Dr. ,,,Lawrence,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2581,K.U. Student Union ,T-Rooms on all floors except basement ,,Lawrence,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2582,'Rest Stop' ,at intersection of Hwys. 18 & 281,,Luray,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2583,'Rest Stop' ,3 mi. W. on US 56,,Lyons,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2584,City Park,,,Manhattan,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2585,'Rest Stop' ,on I-70 - 10 mi. E. of Junction City,,Manhattan,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2586,'Rest Stop' ,"Hicks Park, 8 mi. SW on Hwy. 383 ",,Norton,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2587,M.C.C.,,7725 W. 87th St. ,Overland Park ,KS,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
2588,'Rest Stop' ,at Hwys. 24 & 281 ,,Osborne ,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2589,Oakdale Park ,(after 10pm) ,,Salina,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2590,Skelly Truck Stop ,at I-70 & 81 ,,Salina,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2591,Alpha Omega Book Store,,730 S. Kansas,Topeka ,KS,,Book Store,,,,1986,3/3/2022 8:43pm
2592,Bare Essentials ,(Some L) ,501 Jackson,Topeka ,KS,"(PT),(L)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2593,Gallery ,(Disco) ,108 E. 8th ,Topeka ,KS,"(PT),(D),(*)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2594,Gay Rap Line ,(913) 233-6558,,Topeka ,KS,,Hotline,checked,,,1986,6/7/2022 12:39pm
2595,Lambda,(Some L) (Disco) ,624 S. Kansas Ave.,Topeka ,KS,"(P),(PT),(L),(YC),(D),(*)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2596,M.C.C.,(916) 234-8562 ,,Topeka ,KS,(MCC),Religious Institution,checked,,,1986,6/7/2022 2:20pm
2597,Town Crier Books,,3937 S.W. Gage Ctr. Dr. ,Topeka ,KS,,Book Store,,,,1986,3/3/2022 8:43pm
2598,Gage Park ,,,Topeka ,KS,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2599,Kansas Ave. ,Downtown by automobile,,Topeka ,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2600,'Rest Stop' ,on Old Hwy. 75 ,,Wakarusa,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2601,'Rest Stop' ,on Hwy. 50E (Action) ,,Walton,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2602,Boots ,(W & levi) ,2959 S. Hillside,Wichita,KS,"(P),(W),(*)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2603,Jack's Lounge ,"(Some YC, L) ",1507 E. Pawnee,Wichita,KS,"(PT),(YC),(L)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2604,K.I.S./ The Voice ,(316) 269-9013,,Wichita,KS,,Organization,checked,,,1986,6/7/2022 12:44pm
2605,M.C.C.,,1700 S. Santa Fe,Wichita,KS,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
2606,Our Fantasy ,(Disco) (Huge complex) (Also The Harbor-R) ,3201 S. Hillside,Wichita,KS,"(D),(PT),(P),(*),(R)","Restaurant,Bars/Clubs",,,,1986,3/3/2022 8:43pm
2607,R&R Brass Rail ,"(Some W, SM) ",2828 E. 31st St. S.,Wichita,KS,"(W),(SM),(P),(PT),(*)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
2608,Circle Cinema ,(Left balcony) ,,Wichita,KS,"Cruisy Area,(AYOR),(M)",Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2609,Oak Park ,Riverside area (Cl. 12 midnight) ,,Wichita,KS,"Cruisy Area,(AYOR),(YC)",Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2610,Trailways Bus Depot ,& vicinity (Hustlers) ,,Wichita,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2611,Island Park,(Days) ,,Winfield,KS,Cruisy Area,Cruising Areas,checked,,,1986,3/3/2022 8:43pm
2612,Central Park,(Fuzz-AYOR) ,,Ashland,KY,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/3/2022 8:44pm
2613,Michael's Pub,Briar Patch Restaurant ,,Bowling Green,KY,"(M),(WE)",Bars/Clubs,checked,,,1986,3/4/2022 2:19pm
2614,Roadside Park ,on US 31W bypass S. of Bowling Green Mall,,Bowling Green,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2615,Campbellsville College Library,(Basement) ,,Campbellsville,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2616,Cardinal Park,Hwy. 68 ,,Campbellsville,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2617,Green River Dam,Hwy. 55 below dam,,Campbellsville,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2618,Partners ,(Behind Yesterdays) ,,Covington,KY,(*),Bars/Clubs,checked,,6th & Madison,1986,6/7/2022 2:20pm
2619,Yesterdays ,,,Covington,KY,(R),Restaurant,checked,,6th & Madison,1986,6/7/2022 2:20pm
2620,Madison ,"betw. 5th & 7th, including Mall",,Covington,KY,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2621,White Castle ,,,Covington,KY,"(R),(RT)",Restaurant,checked,,13th & Madison,1986,6/7/2022 2:20pm
2622,'Rest Stop' ,on I-75S,,Covington,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2623,Florence Mall,(Y'all) ,,Florence,KY,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2624,76 Truck Stop ,on I-71,,Florence,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2625,Cole Park,,,Fort Campbell,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2626,Gardner Bowling Alley ,T-Room,,Fort Campbell,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2627,Lee Rec. Center,,,Fort Campbell,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2628,Courthouse ,T-Room,,Hazard,KY,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2629,Audubon St. Park,(Summers) ,,Henderson,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2630,Breezing ,(Disco) ,234 E. Short St.,Lexington,KY,"(YC),(D),(*)",Bars/Clubs,,,,1986,3/4/2022 2:19pm
2631,Bungalow,(Some L) ,121 Mill St. ,Lexington,KY,"(M),(L)",Bars/Clubs,,,nr. Main,1986,3/4/2022 2:19pm
2632,J & B Bookstore,,Winchester Ave.,Lexington,KY,(F&S),Book Store,checked,,,1986,6/13/2022 9:34am
2633,The Bar,(Disco) ,224 E. Main St. ,Lexington,KY,"(*),(YC),(D)",Bars/Clubs,,,,1986,3/4/2022 2:19pm
2634,Cinema ,(Back rows) ,220 E. Main ,Lexington,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2635,Greyhound Bus Depot,,,Lexington,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2636,Main St. ,,,Lexington,KY,"Cruisy Area,(AYOR)",Cruising Areas,checked,,at the Esplanade,1986,3/4/2022 2:19pm
2637,'Rest Stop' ,,10 mi. W. on I-64,Lexington,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2638,U. of KY ,Fine Arts Bldg. T-Room,,Lexington,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2639,Camera's Eye,"(Books, films, cruisy arcade) ",,Louisville,KY,,"Book Store,Theatre,Cruising Areas",checked,,3rd & Market,1986,6/7/2022 1:31pm
2640,City Lounge ,(Hustlers) (Best days) ,202 W. Market,Louisville,KY,(*),Bars/Clubs,,,,1986,3/4/2022 2:19pm
2641,Dignity/Integrity ,,"P.O. Box 18054, Louisville 40218",Louisville,KY,,Religious Institution,checked,,,1986,6/7/2022 12:33pm
2642,Discovery ,(Disco) (D upstairs) (PT & games) (Sun. T-D) (Something for everyone) ,116 E. Main St.,Louisville,KY,"(*),(YC),(D),(PT)",Bars/Clubs,,,,1986,3/4/2022 2:19pm
2643,Downtowner ,(Disco) (Some L) (3 bars) ,105 W. Main St. ,Louisville,KY,"(*),(D),(E),(S),(L)",Bars/Clubs,,,,1986,3/4/2022 2:19pm
2644,Ellwest Stereo Theatre,,200 W. Market St.,Louisville,KY,,Theatre,,,,1986,3/4/2022 2:19pm
2645,Gay/Lesbian Hotline,(502) 637-4342,,Louisville,KY,,Hotline,checked,,,1986,3/4/2022 2:19pm
2646,G.L.U.E. ,,"P.O. Box 34063, 40232",Louisville,KY,,Organization,checked,,,1986,6/7/2022 12:36pm
2647,Howard Johnson's ,,100 E. Jefferson ,Louisville,KY,"(M),(R),(C),(AH),(*)",Restaurant,,,,1986,3/4/2022 2:19pm
2648,Lady's Choice ,(Basement at Downtowner) ,,Louisville,KY,(L),Bars/Clubs,checked,,,1986,3/4/2022 2:19pm
2649,Lambda ,,"P.O. Box 8415, 40208",Louisville,KY,,Organization,checked,,,1986,6/7/2022 12:44pm
2650,Loft ,"(Macho) (Some W, SM) (Cruisy) (Upstairs at Downtowner) ",105 W. Main St.,Louisville,KY,"(W),(SM),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:27pm
2651,Main Entrance ,(Books) ,3rd St. ,Louisville,KY,,Book Store,,,,1986,3/4/2022 2:19pm
2652,M.C.C. ,,"P.O. Box 32474, Louis., 40232",Louisville,KY,(MCC),Religious Institution,checked,,,1986,6/7/2022 12:44pm
2653,Movie World,(Cruisy arcade) ,,Louisville,KY,,"Theatre,Cruising Areas",checked,,Brooke & Market,1986,6/7/2022 2:19pm
2654,Steak 'n' Eggs,,1136 S. 4th ,Louisville,KY,"(M),(R),(C),(AH),(RT)",Restaurant,,,,1986,3/4/2022 2:19pm
2655,Central Park,,,Louisville,KY,Cruisy Area,Cruising Areas,checked,,4th & Magnolia,1986,3/4/2022 2:19pm
2656,Cherokee Park ,,,Louisville,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2657,Iriquois Park,,,Louisville,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2658,Public Library ,,,Louisville,KY,Cruisy Area,Cruising Areas,checked,,York St. ,1986,3/4/2022 2:19pm
2659,'The Falls' ,"Across Ohio River in Jeffersonville, Ind.",,Louisville,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2660,James Taylor Park ,by riverfront ,,Newport,KY,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2661,Gay Alliance ,(502) 685-5246,,Owensboro,KY,,Organization,checked,,,1986,6/7/2022 12:37pm
2662,Smathers Park,(Nites) ,,Owensboro,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2663,Etc-Etza Lounge ,(Disco) ,,Paducah,KY,(D),Bars/Clubs,checked,,8th St. at Burnette,1986,3/4/2022 2:19pm
2664,Jenny Wiley St. Park,,,Prestonburg,KY,Cruisy Area,Cruising Areas,checked,,,1986,3/4/2022 2:19pm
2665,Pitt Grill ,,,Alexandria ,LA,"(M),(R),(C),(AH)",Restaurant,checked,,England Dr. & MacArthur,1986,3/4/2022 2:20pm
2666,Silly Sally's ,(Unisex) (Disco) ,924 Jackson,Alexandria ,LA,"(P),(D),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2667,City Park ,,,Alexandria ,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2668,Lake Buhlow Rest Area,,,Alexandria ,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2669,'Rest Stop' ,,,Arcadia ,LA,Cruisy Area,Cruising Areas,checked,,on I-20W,1986,3/6/2022 9:54pm
2670,Ambush Magazine ,(Publication) (504) 383-8605 ,"P.O. Box 64822, B.R., 70896",Baton Rouge ,LA,,Publication,checked,,,1986,3/6/2022 9:54pm
2671,Cock & Bull ,"(Disco) (D in back) (Some L, YC, B, W) (Open Sun.)",1564 Nicholson,Baton Rouge ,LA,"(*),(R),(D),(L),(YC),(B),(W)","Restaurant,Bars/Clubs",,,,1986,3/6/2022 9:54pm
2672,Emporium ,(Disco) ,2160 Highland Rd. ,Baton Rouge ,LA,(D),Bars/Clubs,,,,1986,3/6/2022 9:54pm
2673,George's Place,(Some Levi & W) (Cruisy) (Patio) ,860 St. Louis ,Baton Rouge ,LA,"(*),(W)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:26pm
2674,Icebreakers ,(Discobar) (Some L) (Open Sun. *),2130 Aubin Lane,Baton Rouge ,LA,"(L),(R),(*)","Restaurant,Bars/Clubs",,,,1986,3/6/2022 9:54pm
2675,Mirror Lounge  ,(Some M) ,111 Riverside Mall,Baton Rouge ,LA,"(*),(M)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2676,Neimans ,"(Some YC, L) (Disco) ",2183 Highland Rd. ,Baton Rouge ,LA,"(YC),(L),(D),(S),(PT),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2677,Cortana Mall,,,Baton Rouge ,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2678,Highland Road Park,T-Room,,Baton Rouge ,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2679,Hookers Row,"Riverside Mall Rd. betw.
North & Convention (Some RT, 'Drags,' Hustlers)",,Baton Rouge ,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2680,L.S.U.,O.K. Allen Hall (1st floor T-Room) ,,Baton Rouge ,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2681,L.S.U.,Middle Library (2nd floor T-Room) ,,Baton Rouge ,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2682,'Rest Stop' ,on I-12E,,Baton Rouge ,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2683,Pitt Grill ,,1427 W. Tunnel Blvd. ,Houma,LA,"(M),(R),(C),(AH)",Restaurant,,,,1986,3/6/2022 9:54pm
2684,City Park ,opp. old Courthouse,,Houma,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2685,Greyhound Bus Depot,,,Houma,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2686,Southland Mall,Sears 1st floor T-Room,,Houma,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2687,C'Est La Guerre ,"(Some L, Punk) (Open Sun.) ",607 N. University ,Lafayette,LA,"(L),(D)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2688,Fantasy In Exile ,(Rear entrance off Bertrand) ,2946 Johnson ,Lafayette,LA,"(YC),(D),(S),(PT),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2689,Frank's Neighborhood,(Late*) ,1807 Jefferson ,Lafayette,LA,"(PT),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2690,Pharoahs ,"(Some YC, L) (Disco) ",528 Jefferson St.,Lafayette,LA,"(YC),(L),(*),(D)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2691,Acadiana Shopping Mall,T-Rooms,,Lafayette,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2692,Garrard Park,,,Lafayette,LA,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2693,Greyhound Bus Depot,,,Lafayette,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2694,Northgate Mall,,,Lafayette,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2695,'Rest Stop' ,E. in I-10,,Lafayette,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2696,U.S.L. ,Library,,Lafayette,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2697,U.S.L. ,Wharton Hall (2nd & 3rd floor T-Rooms) ,,Lafayette,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2698,Lawrence St. Pub,(Cruisy) ,324 Lawrence St.,Lake Charles,LA,"(V),(*)","Bars/Clubs,Theatre,Cruising Areas",,,,1986,6/7/2022 1:26pm
2699,Paragon ,(Disco) ,1501 Broad St. ,Lake Charles,LA,"(YC),(D),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2700,Corky's Cajun Lounge ,"(Some L, YC) ",100 Melvyn Dr.,Monroe,LA,"(L),(YC),(D),(S),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2701,Illusions ,(Many L) (Discobar) ,201 S. Stanley ,Monroe,LA,(L),Bars/Clubs,,,,1986,3/6/2022 9:54pm
2702,J.R.'s ,(Disco) (Looks promising) ,2001 Tower Dr. ,Monroe,LA,(D),Bars/Clubs,,,,1986,3/6/2022 9:54pm
2703,Steak & Egg,(Some RT) ,507 Louisville Ave. ,Monroe,LA,"(M),(R),(C),(RT),(AH)",Restaurant,,,,1986,3/6/2022 9:54pm
2704,Forsythe Park ,,,Monroe,LA,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2705,Louisiana Purchase Gardens,,,Monroe,LA,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2706,McMillan Mall,(T-Room) ,,Monroe,LA,Cruisy Area,Cruising Areas,checked,,(W. Monr,1986,3/6/2022 9:54pm
2707,Monroe Boat Dock,& picnic area,,Monroe,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2708,Northeast Louisiana U. ,Student Union T-Rooms,,Monroe,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2709,Northeast Louisiana U. ,Library T-Rooms,,Monroe,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2710,Twin City Mall Shopping Ctr. ,(Sat. afternoons) ,,Monroe,LA,Cruisy Area,Cruising Areas,checked,,,1986,3/6/2022 9:54pm
2711,A Hotel ,The Frenchmen ,,New Orleans,LA,(*),Hotel,checked,,(See Frenchmen) ,1986,3/6/2022 9:54pm
2712,All American Boy ,(Clothing) ,1034 Royal St. ,New Orleans,LA,,Business,,,,1986,3/6/2022 9:54pm
2713,Amanda's ,,942 N. Rampart ,New Orleans,LA,(R),Restaurant,,,,1986,6/7/2022 2:13pm
2714,Applause ,,700 N. Rampart,New Orleans,LA,(S),Bars/Clubs,,,,1986,3/6/2022 9:54pm
2715,Apple Barrel ,(Pizza) (Upstairs) ,609 Frenchmen,New Orleans,LA,"(M),(R)",Restaurant,,,,1986,3/6/2022 9:54pm
2716,Around the Clock ,(Publication) ,"P.O. Box 70377, N.O., LA 70172",New Orleans,LA,,Publication,checked,,,1986,3/6/2022 9:54pm
2717,Back Door,,827 Derbigny ,Gretna,LA,,Bars/Clubs,,,,1986,3/6/2022 9:54pm
2718,Blue Odyssey Club ,,2820 Lime St.,New Orleans,LA,"(S),(E)",Bars/Clubs,,,(Metairie) ,1986,3/6/2022 9:54pm
2719,Bourbon Pub,(Disco-D upstairs at the 'Parade') (Game room) (Cruisy) ,801 Bourbon St.,New Orleans,LA,"(*),(YC),(D)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:25pm
2720,Bourgoyne Guest House,"(H & apts.) (For info & check-in, see 'Washing Well Laundryteria' next door) ",839 Bourbon St. ,New Orleans,LA,"(*),(H)",Hotel,,,,1986,3/6/2022 9:54pm
2721,Bunks-by-the-Bayou ,(Bed & breakfast) (504) 525-6028,"P.O. Box 71585, N.O. 70172 ",New Orleans,LA,,"Hotel,Restaurant",checked,,,1986,3/6/2022 9:54pm
2722,Butler's ,,2601 Royal St.,New Orleans,LA,"(M),(N)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2723,Cafe du Monde ,(Very M & touristy) ,,New Orleans,LA,(M),,checked,,"French Market, Decatur & St. Ann",1986,3/6/2022 9:54pm
2724,Cafe Lafitte in Exile,(Cruisy) ,901 Bourbon St. ,New Orleans,LA,(*),"Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:25pm
2725,Cafe Sbisa ,(Seafood R) ,1011 Decatur St. ,New Orleans,LA,"(M),(R),(*)",Restaurant,,,,1986,3/6/2022 9:54pm
2726,Canal Baths ,,740 N. Rampart,New Orleans,LA,,Bathhouses,,,,1986,3/6/2022 9:54pm
2727,Care & Counseling Center,(504) 943-4416,,New Orleans,LA,,Community Center/ Support Group,checked,,,1986,3/6/2022 9:54pm
2728,Chaps ,(New & New Wave) ,1401 St. Charles St.,New Orleans,LA,"(M),(N),(R)",Restaurant,,,,1986,3/6/2022 9:54pm
2729,Charlene's,(Cl. Mon.) ,940 Elysian Fields,New Orleans,LA,"(L),(*)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2730,Clover Grill,,900 Bourbon St. ,New Orleans,LA,"(M),(R)",Restaurant,,,,1986,3/6/2022 9:54pm
2731,Club Midship ,(Hustlers) ,606 Iberville ,New Orleans,LA,(*),Bars/Clubs,,,,1986,3/6/2022 9:54pm
2732,Club New Orleans Baths & Health Club,(Upstairs) ,515 Toulouse St.,New Orleans,LA,"(CBC),(*)",Bathhouses,,,,1986,3/6/2022 9:54pm
2733,Coffee Pot ,,714 St. Peter,New Orleans,LA,"(M),(R)",Restaurant,,,,1986,3/6/2022 9:54pm
2734,Corner Pocket ,(Go go boys) ,940 St. Louis ,New Orleans,LA,,Bars/Clubs,,,,1986,3/6/2022 9:54pm
2735,Corral ,(Above Lafitte's) ,901 Bourbon St. ,New Orleans,LA,"(W),(PT),(*),(SM),(FFA)",Bars/Clubs,,,,1986,3/6/2022 9:54pm
2736,Country Club  ,(Bar & R) (Pool) (Summers) (WE*) ,643 Louisa St.,New Orleans,LA,"(R),(D),(P),(WE),(*)","Restaurant,Bars/Clubs",,,,1986,3/6/2022 9:54pm
