ID2,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
2626,Lavender Letter ,,(Publication),"7401-B Fegenbush Lane, 40228",Publication,Louisville,KY,1987,,,,4/25/2022 3:10pm
2627,Loft ,"(W),(SM),(*),(V)","(Macho)(Some W, SM) (Cruisy)(Upstairs at Downtowner) ",105 W. Main St.,"Bars/Clubs,Cruising Areas",Louisville,KY,1987,,,,4/25/2022 3:23pm
2628,Main Entrance ,,(Books) nr. Market,3rd St.,Book Store,Louisville,KY,1987,checked,,,4/25/2022 3:23pm
2629,M.C.C.,(MCC),,"P.O. Box 32474, Louisville, 40232",Religious Institution,Louisville,KY,1987,checked,,,4/25/2022 3:23pm
2630,Movie World ,,(Cruisy arcade) ,2nd & Market,"Business,Cruising Areas",Louisville,KY,1987,checked,,,4/25/2022 3:24pm
2631,Savoy Theatre ,(AYOR),(Cruisy),Jefferson St.,"Theatre,Cruising Areas",Louisville,KY,1987,checked,,,4/25/2022 3:24pm
2632,Steak'n'Eggs ,"(M),(R),(C),(AH),(RT)",,1136 S. 4th,Restaurant,Louisville,KY,1987,,,,4/25/2022 3:24pm
2633,Central Park,Cruisy Area,,4th & Magnolia,Cruising Areas,Louisville,KY,1987,checked,,,4/26/2022 9:55am
2634,Cherokee Park,Cruisy Area,,,Cruising Areas,Louisville,KY,1987,checked,,,4/26/2022 9:55am
2635,Iroquois Park,Cruisy Area,,,Cruising Areas,Louisville,KY,1987,checked,,,4/26/2022 9:55am
2636,Nickel Plate Ave.,Cruisy Area,Nr. Louisville H.S.,,Cruising Areas,Louisville,KY,1987,checked,,,4/26/2022 9:55am
2637,Public Library,Cruisy Area,,York St.,Cruising Areas,Louisville,KY,1987,checked,,,4/26/2022 9:55am
2638,'The Falls' ,Cruisy Area,"Across Ohio River in Jeffersonville, Ind.",,Cruising Areas,Louisville,KY,1987,checked,,,4/26/2022 9:55am
2639,James Taylor Park ,"Cruisy Area,(AYOR)",by riverfront ,,Cruising Areas,Newport,KY,1987,checked,,,4/26/2022 9:55am
2640,Gay Alliance ,,(502) 685-5246,,Organization,Owensboro,KY,1987,checked,,,7/13/2022 9:19am
2641,Owensboro Motor Inn ,"(M),(H)",,,Hotel,Owensboro,KY,1987,checked,,,4/26/2022 9:56am
2642,Smothers Park ,Cruisy Area,(Nights),,Cruising Areas,Owensboro,KY,1987,checked,,,4/26/2022 9:56am
2643,Etc-Etza Lounge,(D),(Disco) at Burnette,8th St. ,Bars/Clubs,Paucah,KY,1987,,,,4/26/2022 9:56am
2644,Jenny Wiley St. Park,Cruisy Area,,,Cruising Areas,Prestonburg,KY,1987,checked,,,4/26/2022 9:53am
2645,Radcliff City Park,Cruisy Area,,Hwy. 31W,Cruising Areas,Radcliff,KY,1987,checked,,,4/26/2022 9:56am
2646,'Rest Stop' ,Cruisy Area,1/2 mi. N. ,I-65,Cruising Areas,Radcliff,KY,1987,checked,,,4/26/2022 9:57am
2647,Silly Sally's ,"(P),(D),(*)",(Unisex)(Disco) ,924 Jackson,Bars/Clubs,Alexandria ,LA,1987,,,,4/26/2022 9:57am
2648,City Park,Cruisy Area,,,Cruising Areas,Alexandria ,LA,1987,checked,,,4/26/2022 9:57am
2649,Lake Buhlow Rest Area,Cruisy Area,,,Cruising Areas,Alexandria ,LA,1987,checked,,,4/26/2022 9:57am
2650,'Rest Stop' ,Cruisy Area,,I-20W,Cruising Areas,Arcadia ,LA,1987,checked,,,7/13/2022 8:49am
2651,Cock & Bull,"(*),(R),(OC),(D),(L)","(Disco)(D in back)(Some L, OC)(Open Sun.) ",1564 Nicholson,"Restaurant,Bars/Clubs",Baton Rouge ,LA,1987,,,,4/26/2022 9:58am
2652,George's Place,"(W),(*)",(Some Levi & W)(Cruisy)(Patio),860 St. Louis,"Bars/Clubs,Cruising Areas",Baton Rouge ,LA,1987,,,,4/26/2022 9:58am
2653,Mirror Lounge,"(M),(*)",(Some M) ,111 Riverside Mall,Bars/Clubs,Baton Rouge ,LA,1987,,,,4/26/2022 9:58am
2654,Neimans ,"(PT),(S),(D),(B),(L),(YC)","(Some YC, L, B)",2183 Highland Rd.,Bars/Clubs,Baton Rouge ,LA,1987,,,,4/26/2022 10:11am
2655,Opinions ,"(YC),(D),(L),(PT)",(Disco)(Downstairs)(L-PT-upstairs),2160 Highland Rd.,Bars/Clubs,Baton Rouge ,LA,1987,,,,4/26/2022 10:11am
2656,Spur of the Moment ,,(Boutique at Neimans),2183 Highland Rd.,Business,Baton Rouge ,LA,1987,,,Pg. 198: address copied from Neimans entry per description,4/26/2022 10:11am
2657,Cortana Mall,Cruisy Area,,,Cruising Areas,Baton Rouge ,LA,1987,checked,,,4/26/2022 10:11am
2658,Highland Road Park,Cruisy Area,,,Cruising Areas,Baton Rouge ,LA,1987,checked,,,4/26/2022 10:11am
2659,Hookers Row,"Cruisy Area,(RT)","betw. North & Convention (Some RT, 'Drags,' Hustlers)",Riverside Mall Rd. ,Cruising Areas,Baton Rouge ,LA,1987,checked,,,4/26/2022 10:11am
2660,'Rest Stop',Cruisy Area,,I-12E,Cruising Areas,Baton Rouge ,LA,1987,checked,,,4/26/2022 10:11am
2661,City Park ,Cruisy Area,opp. old Courthouse,,Cruising Areas,Houma,LA,1987,checked,,,4/26/2022 10:11am
2662,Southland Mall,Cruisy Area,"Sears, 1st floor",,Cruising Areas,Houma,LA,1987,checked,,,4/26/2022 10:11am
2663,C'Est La Guerre ,"(D),(L)",,607 N. University,Bars/Clubs,Lafayette,LA,1987,,,,4/26/2022 10:11am
2664,Charlene's ,(D),(Disco)(Looks promising),6157 Johnston St.,Bars/Clubs,Lafayette,LA,1987,,,,4/26/2022 10:11am
2665,Frank's Neighborhood ,(PT),(Late*) ,1807 Jefferson,Bars/Clubs,Lafayette,LA,1987,,,,4/26/2022 10:11am
2666,Strokes,"(D),(V),(YC),(*)",(Disco),208 Rayburn,Bars/Clubs,Lafayette,LA,1987,,,,4/26/2022 10:11am
2667,Acadiana Shopping Mall,Cruisy Area,,,Cruising Areas,Lafayette,LA,1987,checked,,,4/26/2022 10:11am
2668,Garrard Park ,"Cruisy Area,(AYOR)",,,Cruising Areas,Lafayette,LA,1987,checked,,,4/26/2022 10:11am
2669,'Rest Stop' ,Cruisy Area,,E. on I-10,Cruising Areas,Lafayette,LA,1987,checked,,,4/26/2022 10:11am
2670,U.S.L. ,Cruisy Area,Library,,Cruising Areas,Lafayette,LA,1987,checked,,,4/26/2022 10:11am
2671,U.S.L. ,Cruisy Area,Wharton Hall (2nd & 3rd floors),,Cruising Areas,Lafayette,LA,1987,checked,,,4/26/2022 10:11am
2672,Paragon ,"(D),(*),(YC)",(Disco),1501 Broad St.,Bars/Clubs,Lake Charles,LA,1987,,,,4/26/2022 10:11am
2673,Corky's Lounge ,"(YC),(D),(S),(L),(*)","(Some L, YC)",105 Melvyn Dr.,Bars/Clubs,Monroe,LA,1987,,,,4/26/2022 10:11am
2674,Steak & Egg,"(R),(C),(M),(RT),(AH)",(Some RT),507 Louisville Ave.,Restaurant,Monroe,LA,1987,,,,4/26/2022 10:11am
2675,McMillan Mall ,Cruisy Area,(W. Monroe),,Cruising Areas,Monroe,LA,1987,checked,,,4/26/2022 10:11am
2676,'Miracle Mile' ,Cruisy Area,(W. Monroe),Lazarre Pt. ,Cruising Areas,Monroe,LA,1987,checked,,,4/26/2022 10:11am
2677,Monroe Boat Dock ,Cruisy Area,& picnic area,,Cruising Areas,Monroe,LA,1987,checked,,,4/26/2022 10:11am
2678,Northeast Louisiana U.,Cruisy Area,Student Union,,Cruising Areas,Monroe,LA,1987,checked,,,4/26/2022 10:11am
2679,Northeast Louisiana U.,Cruisy Area,Library,,Cruising Areas,Monroe,LA,1987,checked,,,4/26/2022 10:11am
2680,Twin City Mall Shopping Ctr. ,Cruisy Area,(Sat. afternoons),,Cruising Areas,Monroe,LA,1987,checked,,,4/26/2022 10:11am
2681,A Hotel,(*),The Frenchmen (See Frenchmen),,Hotel,New Orleans,LA,1987,checked,,,7/13/2022 8:39am
2682,Airline Adult Books,(AYOR), (Kenner),1824 Airline Hwy,"Erotic Shop,Book Store",New Orleans,LA,1987,,,,4/26/2022 10:11am
2683,All American Boy ,,(Clothing) ,1034 Royal St.,Business,New Orleans,LA,1987,,,,4/26/2022 10:11am
2684,Amanda's ,(R),,942 N. Rampart,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:11am
2685,Ambush ,,(Publication) (504) 944-3536,"Box 71291, N.O. 70172",Publication,New Orleans,LA,1987,checked,,,4/26/2022 10:11am
2686,Apple Barrel ,"(R),(M)",(Pizza)(Upstairs) ,609 Frenchmen,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:11am
2687,Back Door ,,(Gretna),827 Derbigny ,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:12am
2688,Blue Odyssey Club ,"(S),(E)",(Metairie),2820 Lime St. ,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:12am
2689,Bon Maison Guest House,"(*),(H)",,835 Bourbon St.,Hotel,New Orleans,LA,1987,,,,4/26/2022 10:13am
2690,Bourbon Pub,"(*),(YC),(D)",(Disco-D upstairs at the 'Parade')(Game room)(Cruisy) ,801 Bourbon St.,"Bars/Clubs,Cruising Areas",New Orleans,LA,1987,,,,7/13/2022 8:35am
2691,Bourgoyne Guest House ,"(*),(H)","(H & apts.)(For info check-in, see 'Washing Well Laundryteria' next door)",839 Bourbon St.,"Hotel,Business",New Orleans,LA,1987,,,,4/26/2022 10:13am
2692,Bunks-by-the-Bayou ,(B&B),"P.O. Box 71585, N.O. 70172 (504) 525-6028 ",1001 N. Rampart,Hotel,New Orleans,LA,1987,,,,4/26/2022 10:14am
2693,Butler's ,"(N),(M)",,2601 Royal St.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:14am
2694,Cafe Lafitte in Exile,(*),(Cruisy) ,901 Bourbon St.,"Restaurant,Cruising Areas",New Orleans,LA,1987,,,,4/26/2022 10:14am
2695,Cafe Sbisa ,"(R),(M),(*)",(Seafood R) ,1011 Decatur St.,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:15am
2696,Changes ,"(E),(L),(*)",,308 N. Rampart,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:15am
2697,Chaps (M)(N)(R)(New & New Wave),"(M),(N),(R)",(New & New Wave),1401 St. Charles St.,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:15am
2698,Charlene's ,"(L),(*)",(Cl. Mon.),940 Elysian Fields,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:16am
2699,Clover Grill ,"(M),(R)",,900 Bourbon St.,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:16am
2700,Club Midship ,,(Hustlers),606 Iberville,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:18am
2701,Club Body Center ,"(IGHC),(*)",(Upstairs),515 Toulouse St.,Bathhouses,New Orleans,LA,1987,,,,6/16/2022 1:41am
2702,Coffee Pot ,"(M),(R)",,714 St. Peter,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:19am
2703,Comer Pocket ,(*),(Go go boys),940 St. Louis,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:19am
2704,Corral ,"(SM),(PT),(*),(FFA),(W)",(Above Lafitte's),901 Bourbon St.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:19am
2705,Country Club ,"(R),(D),(P)",(Bar & R)(Pool),634 Louisa St.,"Restaurant,Bars/Clubs",New Orleans,LA,1987,,,,4/26/2022 10:19am
2706,Cruise/Around the Clock ,,(Publication),"P.O. Box 70377, N.O. 70172",Publication,New Orleans,LA,1987,checked,,,4/26/2022 10:20am
2707,Cuckoo's Nest ,(L),,2128 St. Claude,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:20am
2708,Diane's ,"(D),(PT)",(Jefferson Tnshp.),2317 Jefferson Hwy. ,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:20am
2709,Enraged Chicken ,"(M),(R)",,1115 St. Mary,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:20am
2710,Fatted Calf ,"(R),(*)",(Hamburgers*),727 St. Peter St.,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:20am
2711,Faubourg Marigny Book Store ,,,600 Frenchmen St.,Book Store,New Orleans,LA,1987,,,,4/26/2022 10:21am
2712,Feelings Cafe ,"(M),(R),(*)",,2600 Chartres St.,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:21am
2713,Four Seasons ,"(D),(PT),(*)",(Patio)(Metairie),3229 Causeway ,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:21am
2714,Frenchmen,"(H),(*)",(Pool)(Breakfast)A Hotel ,417 Frenchmen St.,Hotel,New Orleans,LA,1987,,,,4/26/2022 10:21am
2715,Gallatin Alley ,,,95 French Market PI.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:22am
2716,Galley House ,(OC),,542 Chartres St.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:22am
2717,Gallus ,(D),(2 floors)(Upstairs) ,721 Bourbon St.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:22am
2718,Golden Lantern ,,,1239 Royal St.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:22am
2719,Golden Star Steak House ,"(M),(R)",,911 Decatur St.,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:22am
2720,Gregory's ,(RT),"(Hustlers, RT, Drags) ",439 Dauphine,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:23am
2721,Hairy Dog ,(N),(Fun days*) at Toulouse,540 Burgundy ,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:23am
2722,Hooter's ,"(SM),(OC)","(Some SM, OC) ",820 N. Rampart,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:23am
2723,I-Beam ,(N),(Marrero),1302 Alio St. ,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:24am
2724,Impact ,,(Publication) ,"P.O. Box 52079, N.O. 70152",Publication,New Orleans,LA,1987,checked,,,4/26/2022 10:24am
2725,Jewel's Tavern,(*),(Cruisy) ,1207 Decatur St.,"Bars/Clubs,Cruising Areas",New Orleans,LA,1987,,,,4/26/2022 10:27am
2726,Jonathan's,"(PE),(R),(M)",(Cl. Sun.) ,714 N. Rampart,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:27am
2727,Kevino's Pizza,"(M),(R)",,1040 Toulouse,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:27am
2728,Lafitte Guest House,"(H),(M)",,1003 Bourbon St.,Hotel,New Orleans,LA,1987,,,,4/26/2022 10:28am
2729,La Madeleine ,"(M),(R),(C)",,Chartres & St. Ann,Restaurant,New Orleans,LA,1987,checked,,,4/26/2022 10:28am
2730,LaPeniche ,(R),,1940 Dauphine,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:28am
2731,Le Bistro ,"(S),(D),(B),(RT),(L)","(Disco)(B, RT, L, Hustlers)",800 Bourbon St.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:28am
2732,Legends ,(N),,409 Decatur St.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:29am
2733,Louisiana Purchase ,(PT),(Hustlers) ,740 Dauphine,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:29am
2734,Lucille's & Friends ,,,626 St. Philip,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:29am
2735,Magic Cajun Kitchen ,"(M),(R)",,534 St. Philip St.,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:29am
2736,Mama Rosa,"(M),(R)",(Pizza R) 616 N. Rampart,616 N. Rampart,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:29am
2737,Midtowne Spa ,"(*),(IGHC)",(Baths) ,700 Baronne St.,Bathhouses,New Orleans,LA,1987,,,,4/26/2022 10:29am
2738,Mirrors,(N),,Decatur & Esplanade,Bars/Clubs,New Orleans,LA,1987,checked,,,7/13/2022 8:52am
2739,Mississippi River Bottom ,"(PT),(V),(*)",(Patio)(Cruisy)(Open 24 hrs.) ,515 St. Philip,"Bars/Clubs,Cruising Areas",New Orleans,LA,1987,,,,4/26/2022 10:30am
2740,Mr. B's Country Tavern ,,(Deck Bar) 834 N. Rampart St.,834 N. Rampart St.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:30am
2741,New Orleans Guest House ,(H),,1118 Ursulines,Hotel,New Orleans,LA,1987,,,,4/26/2022 10:30am
2742,906 Mazant ,"(H),(M)",at Burgundy,906 Mazant ,Hotel,New Orleans,LA,1987,,,,4/26/2022 10:31am
2743,Pasta Passions,"(M),(R)",,95 French Market Pl,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:31am
2744,Paw Paw's ,"(SM),(W),(*)","(SM, W)(Cruisy bar in back) ",700 Burgundy,"Bars/Clubs,Cruising Areas",New Orleans,LA,1987,,,,7/13/2022 8:35am
2745,Phoenix ,(N),,941 Elysian Fields,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:31am
2746,People's Court of Louisiana ,,,"P.O. Box 71291, N.O. 70172",Business,New Orleans,LA,1987,checked,,,4/26/2022 10:32am
2747,Petunia's ,"(M),(R)",,817 St. Louis,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:32am
2748,Pino's Club 621,"(*),(L)",,621 Elysian Fields,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:32am
2749,Quarter Scene ,(R),(May be open 24 hrs.)at Dauphine,900 Dumaine ,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:32am
2750,Rawhide Mining Co. ,(PT),,740 Burgundy,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:32am
2751,Refuge ,"(PE),(OC),(*)","(Some PE ,OC) ",1041 Royal St.,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:33am
2752,Round Up ,"(PT),(RT)",(Hustlers)(Drags),819 St. Louis,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:33am
2753,Second Skin Leather ,,,521 St. Philip St.,Erotic Shop,New Orleans,LA,1987,,,,4/26/2022 10:34am
2754,Shelby Fine Arts ,,(Gallery) ,933 Royal St.,Business,New Orleans,LA,1987,,,,4/26/2022 10:34am
2755,Show Boat ,(D),(Metarie),3717 Hessmer Ave. ,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:34am
2756,Sidney's News Stand ,,(Books),917 Decatur St. ,Book Store,New Orleans,LA,1987,,,,4/26/2022 10:34am
2757,Sidney's News Stand ,,(Books),1332 S. Carrolton,Book Store,New Orleans,LA,1987,,,,4/26/2022 10:34am
2758,Tortilla Flats ,(R),(Mexican R) at Decatur,501 Esplanade ,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:34am
2759,Townhall Tavern ,(S),,602 N. Rampart,Bars/Clubs,New Orleans,LA,1987,,,,4/26/2022 10:35am
2760,Ursuline Guest House,"(H),(V),(*)",('Hot' tub)(All-male),708 Ursulines,Hotel,New Orleans,LA,1987,,,,4/26/2022 10:35am
2761,Van Gogh's Ear ,(*),"(Cards, records, gifts) ",909 Bourbon St.,Business,New Orleans,LA,1987,,,,4/26/2022 10:35am
2762,Vera Cruz,"(M),(R)",(Mexican R) 1141 Decatur,1141 Decatur,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:36am
2763,Vieux Carre Motor Lodge,"(H),(M)",,920 N. Rampart St.,Hotel,New Orleans,LA,1987,,,,4/26/2022 10:36am
2764,Wendel's ,"(M),(R)",,1001 Esplanade,Restaurant,New Orleans,LA,1987,,,,4/26/2022 10:36am
2765,Wolfendales ,"(PT),(*),(V)",(Patio)(Cruisy),834 N. Rampart St.,"Bars/Clubs,Cruising Areas",New Orleans,LA,1987,,,,7/13/2022 8:35am
2766,Audubon Park,"Cruisy Area,(AYOR)",,,Cruising Areas,New Orleans,LA,1987,checked,,,4/26/2022 10:37am
2767,City Park,"Cruisy Area,(AYOR)",,,Cruising Areas,New Orleans,LA,1987,checked,,,4/26/2022 10:37am
2768,Oakwood Shopping Center,Cruisy Area,,,Cruising Areas,New Orleans,LA,1987,checked,,,4/26/2022 10:37am
2769,Tulane U.,"Cruisy Area,(AYOR)",Cafeteria,,Cruising Areas,New Orleans,LA,1987,checked,,,4/26/2022 10:37am
2770,Tulane U.,"Cruisy Area,(AYOR)",Library ,,Cruising Areas,New Orleans,LA,1987,checked,,,4/26/2022 10:37am
2771,Tulane U.,"Cruisy Area,(AYOR)",Student Union,,Cruising Areas,New Orleans,LA,1987,checked,,,4/26/2022 10:37am
2772,U.N.O.,Cruisy Area,Business Admin. BIdg. ,,Cruising Areas,New Orleans,LA,1987,checked,,,4/26/2022 10:37am
2773,U.N.O.,Cruisy Area,Library,,Cruising Areas,New Orleans,LA,1987,checked,,,4/26/2022 10:37am
2774,Vieux Carre,Cruisy Area,"Anywhere & everywhere, especially Bourbon St. betw. Toulouse & Ursulines",,Cruising Areas,New Orleans,LA,1987,checked,,,4/26/2022 10:38am
2775,'Rest Stop' ,Cruisy Area,,I-20E,Cruising Areas,Ruston,LA,1987,checked,,,4/26/2022 10:56am
2776,Bubba's,"(D),(YC),(*)",(Tops)(Disco)(Bozier City),2320 E. Texas ,Bars/Clubs,Shreveport,LA,1987,,,,4/26/2022 11:00am
2777,Fun Shop ,,"(Books, etc.) ",103 Texas Dr.,Book Store,Shreveport,LA,1987,,,,4/26/2022 11:00am
2778,Korner,,(Bobby's),800 Louisiana Ave.,Bars/Clubs,Shreveport,LA,1987,,,,4/26/2022 11:00am
2779,Lee's Cafe & Bar ,,,728 Louisiana,"Restaurant,Bars/Clubs",Shreveport,LA,1987,,,,4/26/2022 11:00am
2780,Monte's Lounge ,(D),(Disco),1605 Marshall,Bars/Clubs,Shreveport,LA,1987,,,,4/26/2022 11:00am
2781,Court House,"Cruisy Area,(AYOR)",,,Cruising Areas,Shreveport,LA,1987,checked,,,4/26/2022 11:00am
2782,Fannin ,Cruisy Area,betw. Edwards & Marshall,,Cruising Areas,Shreveport,LA,1987,checked,,,4/26/2022 11:00am
2783,'Rest Stop' ,Cruisy Area,in Minden,I-20E ,Cruising Areas,Shreveport,LA,1987,checked,,,4/26/2022 11:00am
2784,'Rest Stop' ,Cruisy Area,2 mi. N. ,I-59S,Cruising Areas,Slidell,LA,1987,checked,,,4/26/2022 11:00am
2785,Union 76 Truck Plaza,"Cruisy Area,(AYOR)",,,Cruising Areas,Slidell,LA,1987,checked,,,4/26/2022 11:00am
2786,Old Lyons House,"(B&B),(H),(M)",(318) 589-2903,1335 Horridge St. ,Hotel,Vinton,LA,1987,,,,4/26/2022 11:00am
2787,Papa Joe's ,"(R),(YC),(D),(L),(*)",(Best Sat.)(Disco),80 Water St.,"Restaurant,Bars/Clubs",Augusta,ME,1987,,,,4/26/2022 10:58am
2788,'Rest Stops' ,Cruisy Area,Southbound at Herman,I-95,Cruising Areas,Bangor,ME,1987,checked,,,4/26/2022 11:13am
2789,'Rest Stops' ,"Cruisy Area,(AYOR)",Northbound at Carmel ,,Cruising Areas,Brunswick,ME,1987,checked,,,4/26/2022 11:13am
2790,'Rest Stop' ,Cruisy Area,betw. Bath & Brunswick (southbound),US 1,Cruising Areas,Brunswick,ME,1987,checked,,,4/26/2022 11:13am
2791,'Rest Stop' ,Cruisy Area,1 mi. S. —aka 'The Country Store',US 1,Cruising Areas,Caribou,ME,1987,checked,,,4/26/2022 11:13am
2792,Richard's House ,"(B&B),(H)",(Guest House) Adamsville Rd. (413) 624-3251,Adamsville Rd.,Hotel,Colrain,ME,1987,checked,,,4/26/2022 11:13am
2793,Lobsterland Restaurant,"(M),(YC),(D)",(Disco)('Back Room')(After 9pm*) ,117 Blake St.,Bars/Clubs,Lewiston,ME,1987,,,,4/26/2022 11:13am
2794,Paris Book Store ,,,297 Lisbon St.,Book Store,Lewiston,ME,1987,,,,4/26/2022 11:13am
2795,Sportsman ,,,1 Bates St.,Bars/Clubs,Lewiston,ME,1987,,,,4/26/2022 11:13am
2796,'Rest Stop' ,Cruisy Area,,Rt. 3,Cruising Areas,Liberty,ME,1987,checked,,,4/26/2022 11:13am
2797,Admiral's Loft Guest House ,(H),1/2 mi. N. (207) 646-5496,Main St. ,Hotel,Ogunquit,ME,1987,checked,,,7/13/2022 8:52am
2798,Arrows ,"(R),(M),(PE)",,Berwick Rd.,Restaurant,Ogunquit,ME,1987,checked,,,4/26/2022 11:13am
2799,Front Porc & Lounge ,(R),(Cruisy) (Happy hour*) at Ogunquit Beach Rd.,Main St. ,"Restaurant,Bars/Clubs,Cruising Areas",Ogunquit,ME,1987,checked,,,4/26/2022 11:13am
2800,Gov. Wm. F. King Guest House,"(H),(M)",,89 Shore Rd.,Hotel,Ogunquit,ME,1987,,,,4/26/2022 11:13am
2801,Grenadier Motor Inn,"(H),(M),(R)",,64 S. Main St.,"Restaurant,Hotel",Ogunquit,ME,1987,,,,4/26/2022 11:13am
2802,Seafare Inn,"(H),(*)",(207) 646-2181,24 Shore Rd. ,Hotel,Ogunquit,ME,1987,,,,4/26/2022 11:13am
2803,The Club ,"(R),(D),(YC),(*)",(Disco),52 Main St.,"Restaurant,Bars/Clubs",Ogunquit,ME,1987,,,,4/26/2022 11:13am
2804,The Inn at Tall Chimney ,"(H),(*)",,37 Main St.,Hotel,Ogunquit,ME,1987,,,,4/26/2022 11:13am
2805,The Inn at Two Village Square,"(H),(*)",(207) 646-5779,"P.O. Box 864, Ogunquit 03907 ",Hotel,Ogunquit,ME,1987,checked,,,7/13/2022 8:52am
2806,Yellow Monkey Guest House,(H),,44 Main St.,Hotel,Ogunquit,ME,1987,,,,4/26/2022 11:13am
2807,Ogunquit Beach ,"Cruisy Area,(AYOR)",(Cl. 11pm),,Cruising Areas,Ogunquit,ME,1987,checked,,,4/26/2022 11:13am
2808,'Rest Stop' ,Cruisy Area,,I-95S,Cruising Areas,Ogunquit,ME,1987,checked,,,4/26/2022 11:13am
2809,'Rest Stop' ,"Cruisy Area,(AYOR)",,US 1S,Cruising Areas,Ogunquit,ME,1987,checked,,,4/26/2022 11:13am
2810,Old Orchard Beach ,"Cruisy Area,(AYOR)",(AYOR—Cops harassing),,Cruising Areas,Old Orchard Beach ,ME,1987,checked,,,4/26/2022 11:13am
2811,Backstreet ,"(AH),(BYOB),(YC),(D),(L),(M)","(Some L, M, YC)(Disco)(Above The Underground)",3 Spring St.,Bars/Clubs,Portland,ME,1987,,,"Address copied from ""underground"" entry per description (pg. 210)",4/26/2022 11:13am
2812,Cycles ,"(SM),(BWMT),(D),(*)","(Some SM, W) ",59 Center St.,Bars/Clubs,Portland,ME,1987,,,,4/26/2022 11:13am
2813,Entrenous ,(L),,117 Spring St.,Bars/Clubs,Portland,ME,1987,,,,4/26/2022 11:13am
2814,Underground,"(D),(YC),(*),(L)",(Disco),3 Spring St.,Bars/Clubs,Portland,ME,1987,,,,4/26/2022 11:13am
2815,Woodford Cafe ,,,119 Spring St.,Restaurant,Portland,ME,1987,,,,4/26/2022 11:13am
2816,State Theatre II,Cruisy Area,,,"Cruising Areas,Theatre",Portland,ME,1987,checked,,,4/26/2022 11:13am
2817,The oaks ,"Cruisy Area,(AYOR)",,Park Ave. ,Cruising Areas,Portland,ME,1987,checked,,,4/26/2022 11:13am
2818,'Rest Stop' ,Cruisy Area,,Rt. 3,Cruising Areas,South China,ME,1987,checked,,,4/26/2022 11:13am
2819,Treasure Chest II Bookstore ,,,25 College Ave.,Book Store,Waterville,ME,1987,,,,4/26/2022 11:13am
