ID2,title,streetaddress,description,city,state,amenityfeatures,type,unclear_address,unclear type or question,notes,Year,Last Modified
3540,The Gutter,1922 Main St.,leather bar Fri-Sat,Kansas City,MO,,Bars,,,,1995,2/18/2023 6:04am
3541,The Leather Shop,1922 Main St.,Fri-Sun,Kansas City,MO,,Bars,,,,1995,2/18/2023 6:04am
3542,Missy's TruckStop Cafe,1922 Main St.,11am-10pm,Kansas City,MO,,Bars,,,,1995,2/18/2023 6:04am
3543,"Edge, The",323 W. 8th (in the Lucas Bldg.),"221-8900 8pm-3am, clsd Sun",Kansas City,MO,"(*),(MW),D,(A),(YC),(WC)",Bars,,,,1995,2/18/2023 6:05am
3544,"Fox, The","7520 Shawnee Mission Pkwy., Overland Park","(913)384-0369 11am-2am, from 6pm wknds, gay nights",Kansas City,MO,"(GF),(NH)",Bars,,,,1995,2/18/2023 6:06am
3545,Illusions Country,1818 Main St.,"472-1185 6pm-3am, clsd Mon",Kansas City,MO,"(*),(MW),D,(CW),(F),(WC)",Bars,,,,1995,2/18/2023 6:08am
3546,Jamie's Sports Bar,528 Walnut St.,471-2080,Kansas City,MO,(GF),Bars,,,,1995,2/18/2023 6:09am
3547,Joseph's Lounge,1022 McGee St.,"474-5331 8am-3am, from 11am Sun",Kansas City,MO,(NH),Bars,,,,1995,2/18/2023 6:10am
3548,Other Side,3611 Broadway,"931-0501 4pm-1am, clsd Sun",Kansas City,MO,"(NH),(V)",Bars,,,,1995,2/18/2023 6:10am
3549,Sidekicks,3707 Main St.,"931-1430 2pm-3am, clsd Sun",Kansas City,MO,"D,(CW),(WC)",Bars,,,,1995,2/18/2023 6:11am
3550,Soakie's,1308 Main St.,"221-6060 9am-1am, til 3am Fri-Sat",Kansas City,MO,"D,(MRC-AF),(F)",Bars,,,,1995,2/18/2023 6:12am
3551,Ted's Bar & Grill,529 Walnut,"472-0569 6am-1am, 11am-midnight Sun",Kansas City,MO,"(GF),(NH),(CW),(F)",Bars,,,,1995,2/18/2023 6:13am
3552,Tools,518 E. 31st St.,753-0263 6am-1am,Kansas City,MO,"(MW),(NH)",Bars,,,,1995,2/18/2023 6:13am
3553,Turtle's Bar & Grill,1809 Grand Ave.,"283-0511 11am-midnight, til 1am Fri-Sat",Kansas City,MO,"(MW),D,(F),(V),(WC)",Bars,,,,1995,2/18/2023 6:14am
3554,View on the Hill,"204 Orchard, Kansas City, KS","(913)371-9370 4pm-2am, from noon wknds",Kansas City,MO,(NH),Bars,,,,1995,2/18/2023 6:15am
3555,CitySeen,1111 Main St.,"472-8833, 11am-8pm, til 10pm Fri-Sat",Kansas City,MO,,Restaurants & Cafes,,,,1995,2/18/2023 6:16am
3556,Classic Cup Cafe,301 W. 47th St.,"753-1840 7am-10pm, cont'l, come veggie, full bar til midnight",Kansas City,MO,(WC),Restaurants & Cafes,,,,1995,2/18/2023 6:16am
3557,"Corner Restaurant, The",4059 Broadway,"931-6630 7am-9pm, til 2pm wknds, American, brkfst, come veggie",Kansas City,MO,"(BW),(WC)",Restaurants & Cafes,,,,1995,2/18/2023 6:17am
3558,Metropolis,303 Westport Rd.,"753-1550 lunch, dinner, clsd Sun, some veggie, full bar",Kansas City,MO,"(MW),(WC)",Restaurants & Cafes,,,,1995,2/18/2023 6:18am
3559,Larry's Gifts & Cards,211 Westport Rd.,"753-4757, 10am-7pm, noon-5pm Sun",Kansas City,MO,,Bookstores/Retail Shops,,,,1995,2/18/2023 6:20am
3560,Phoenix Books,317 Westport Rd.,"931-5794, 10am-6pm, til 5pm Sun, feminist/lesbigay",Kansas City,MO,,Bookstores/Retail Shops,,,,1995,2/18/2023 6:21am
3561,Current News,16 E. 39th St.,561-2679,Kansas City,MO,,Publications,,,,1995,2/18/2023 6:21am
3562,Gazette,"PO Box 090384, 64109",,Kansas City,MO,,Publications,checked,,,1995,2/18/2023 6:22am
3563,1823 Club,1823 Wyandotte,24hrs,Kansas City,MO,"(*),(PC)",Men's Clubs,,,,1995,2/18/2023 6:22am
3564,Adrianne's Book Store,3314 Troost,"561-8996, 24hrs",Kansas City,MO,,Erotica,,,,1995,2/18/2023 6:25am
3565,Erotic City,8401 E. Truman Rd.,"252-3370, 24hrs",Kansas City,MO,,Erotica,,,,1995,2/18/2023 6:25am
3566,Hollywood at Home,"9063 Metcalf, Overland Park",(913)649-9666,Kansas City,MO,,Erotica,,,,1995,2/18/2023 6:26am
3567,Ray's Playpen,3235 Main St.,"753-7692, 24hrs",Kansas City,MO,,Erotica,,,,1995,2/18/2023 6:27am
3568,Country Club Plaza,,(AYOR),Kansas City,MO,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/18/2023 6:27am
3569,Loose Park,,(Oh really!) (AYOR),Kansas City,MO,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/18/2023 6:28am
3570,Reed St.,,"(Nights, AYOR)",Moberly,MO,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/18/2023 6:28am
3571,Rothwell Park,,(AYOR),Moberly,MO,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/18/2023 6:28am
3572,AA Gay/Lesbian,1314 S. Glinstone,862-9264 (AA#) 6pm Sat,Springfield,MO,,Info Lines & Services,,,,1995,2/18/2023 6:29am
3573,"Derby Fox, The",620 W. College,"865-4500 4pm-1am, 11am-midnight; also restaurant, American, some veggie",Springfield,MO,"(MW),(WC)",Bars,,,,1995,2/18/2023 6:30am
3574,Martha's Vineyard,219 W. Olive St.,"864-4572 4pm-?, clsd Sun, patio",Springfield,MO,"(MW),(NH)",Bars,,,,1995,2/18/2023 6:31am
3575,Peanut Gallery Lounge,424 N. Boonville,"865-1266 11am-1am, clsd Sun",Springfield,MO,(MW),Bars,,,,1995,2/18/2023 6:32am
3576,Joint,2185 S. Campbell,"882-6755 noon-midnight, clsd Sun-Mon, full bar",Springfield,MO,"(MW),(E)",Restaurants & Cafes,,,,1995,2/18/2023 6:33am
3577,Bolivar Road News,4030 N. Bolivar Rd.,833-3354,Springfield,MO,,Erotica,,,,1995,2/18/2023 6:33am
3578,Sunshine News & Arcade,3537 W. Sunshine,831-2298,Springfield,MO,,Erotica,,,,1995,2/18/2023 6:34am
3579,Phelps Grove Park,,(AYOR),Springfield,MO,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/18/2023 6:35am
3580,Avis' Lounge,705 Esmond St.,"364-9748 4pm-1am, clsd Sun",St. Joseph,MO,"(MW),(NH),D,(WC)",Bars,,,,1995,2/18/2023 6:36am
3581,Small Park,(Downtown),(AYOR),St. Joseph,MO,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/18/2023 6:36am
3582,AA Gay/Lesbian,"1935A Park Ave., Lafayette Sq.",647-3677 (AA#) 436-1858,St. Louis,MO,,Info Lines & Services,,,,1995,2/18/2023 6:38am
3583,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,St. Louis,MO,,Info Lines & Services,checked,,,1995,2/18/2023 6:38am
3584,"Gay Connection, The",,"(900)346-MEET talk and/or meet with other men from the area, at only 99 cents per minute",St. Louis,MO,,Info Lines & Services,checked,,,1995,2/18/2023 6:39am
3585,Gay/Lesbian Hotline,,"367-0084, 6pm-10pm, clsd Sun",St. Louis,MO,,Info Lines & Services,checked,,,1995,2/18/2023 6:40am
3586,"""Lambda Reports""",KRJY FM 96.3,"781-9600, 6am-6:30am Sun",St. Louis,MO,,Info Lines & Services,checked,,,1995,2/18/2023 6:41am
3587,People of All Colors Together,PO Box 8052,231-6931 mtgs 2nd Sat,St. Louis,MO,,Info Lines & Services,checked,,,1995,2/18/2023 6:42am
3588,St. Louis Gender Foundation,,997-9897 cross gender info,St. Louis,MO,,Info Lines & Services,checked,,,1995,2/18/2023 6:42am
3589,Brewers House,1829 Lami St.,771-1542 B&B,St. Louis,MO,,Accommodations,,,,1995,2/18/2023 6:43am
3590,Caritas B&B Network,,(312)857-0801,St. Louis,MO,,Accommodations,checked,,,1995,2/18/2023 6:43am
3591,Napoleon's Retreat,1815 Lafayette Ave.,"772-6979 restored 1880s townhouse, full brkfst",St. Louis,MO,,Accommodations,,,,1995,2/18/2023 6:44am
3592,St. Louis Guesthouse,1032-38 Allen Ave.,773-1016,St. Louis,MO,(MW),Accommodations,,,,1995,2/18/2023 6:45am
3593,Alley Bar & Grill,420 N. 17th St.,"436-0203 4pm-1am, clsd Sun-Mon, from 7pm Tues",St. Louis,MO,"D,(F)",Bars,,,,1995,2/18/2023 6:46am
3594,Char Pei Lounge,"400 Mascoutah Ave., Bellville, IL","(618)236-0810 6pm-2am, from noon Sun",St. Louis,MO,"(MW),D,(WC)",Bars,,,,1995,2/18/2023 6:47am
3595,Clementine's,2001 Menard,"664-7869 10am-1am, til midnight Sun; also restaurant, dinners, wknd brunch",St. Louis,MO,"(*),(NH),(L)",Bars,,,,1995,2/18/2023 6:48am
3596,"Complex, The",3511 Chouteau Ave.,"772-2645 11am-3am, from 3pm Mon, patio",St. Louis,MO,"(MW),D,(F),(WC)",Bars,,,,1995,2/18/2023 6:50am
3597,Probe,3511 Chouteau Ave.,dance bar,St. Louis,MO,,Bars,,,,1995,2/18/2023 6:50am
3598,Mom's,3511 Chouteau Ave.,leather bar,St. Louis,MO,,Bars,,,,1995,2/18/2023 6:50am
3599,Angels,3511 Chouteau Ave.,"restaurant, cont'l",St. Louis,MO,,Bars,,,,1995,2/18/2023 6:50am
3600,Ernie's Class Act Restaurant & Lounge,3756 S. Broadway,"664-6221 11am-1am, clsd Sun",St. Louis,MO,"(MW),D,(F),(S)",Bars,,,,1995,2/18/2023 6:52am
3601,Faces Complex,"130 4th, E. St. Louis, IL","(618)271-7410 3pm-6am, beer garden, men only Mon-Tues",St. Louis,MO,"D,(E),(S)",Bars,,,,1995,2/18/2023 6:54am
3602,Fallout,1324 Washington Ave.,"421-0003 9pm-3am, clsd Sun-Mon",St. Louis,MO,"(*),(MW),D,(A),(18+)",Bars,,,,1995,2/18/2023 6:55am
3603,Front Page,2330 Menard,"664-2939 6am-1am, clsd Sun, drag bar",St. Louis,MO,"(E),(S),(OC)",Bars,,,,1995,2/18/2023 6:56am
3604,Gabriel's Club,6901 S. Broadway,"832-0656 noon-1am, from 10am Sat",St. Louis,MO,"(MW),(NH)",Bars,,,,1995,2/18/2023 6:57am
3605,Loading Zone,16 S. Euclid,"361-4119 2pm-1am, clsd Sun",St. Louis,MO,"(MW),(V)",Bars,,,,1995,2/18/2023 6:58am
3606,Magnolia's,5 S. Vandeventer,"652-6500 5pm-3am, dinner nightly",St. Louis,MO,"(*),(F),(S),(WC)",Bars,,,,1995,2/18/2023 6:59am
3607,Blue Moon Coffeehouse,3710 Gravois,771-0260 noon-10pm,St. Louis,MO,"(*),(MW),(E)",Restaurants & Cafes,,,,1995,2/18/2023 7:00am
3608,Cafe Balaban's,405 N. Euclid Ave.,361-8085 full bar,St. Louis,MO,"(*),(WC)",Restaurants & Cafes,,,,1995,2/18/2023 7:00am
3609,Duff's,392 N. Euclid Ave.,"361-0522 clsd Mon, American, full bar",St. Louis,MO,(WC),Restaurants & Cafes,,,,1995,2/18/2023 7:01am
3610,Majestic Bar & Restaurant,4900 Laclede,"361-2011, 6am-1am, diner",St. Louis,MO,,Restaurants & Cafes,,,,1995,2/18/2023 7:02am
3611,On Broadway Bistro,5300 N. Broadway,"421-0087 11am-3am, American, full bar",St. Louis,MO,(WC),Restaurants & Cafes,,,,1995,2/18/2023 7:03am
3612,Redel's,310 Debaliviere,"367-7005 American, cocktails",St. Louis,MO,"(*),(WC)",Restaurants & Cafes,,,,1995,2/18/2023 7:03am
3613,Sunshine Inn,8 1/2 S. Euclid Ave.,"367-1413 clsd Mon, vegetarian",St. Louis,MO,,Restaurants & Cafes,,,,1995,2/18/2023 7:04am
3614,West End Cafe,2 N. Euclid Ave.,"361-2020 lunch, dinner, American",St. Louis,MO,,Restaurants & Cafes,,,,1995,2/18/2023 7:05am
3615,Boxers,310 N. Euclid,"454-0209, 11am-6pm underwear",St. Louis,MO,,Bookstores/Retail Shops,,,,1995,2/18/2023 7:05am
3616,Daily Planet News,243 N. Euclid Ave.,"367-1333, 7am-8pm",St. Louis,MO,,Bookstores/Retail Shops,,,,1995,2/18/2023 7:06am
3617,Friends & Lovers,3550 Gravois,771-9405 novelties,St. Louis,MO,,Bookstores/Retail Shops,,,,1995,2/18/2023 7:07am
3618,Heffalump's,387 N. Euclid,361-0544 gifts,St. Louis,MO,,Bookstores/Retail Shops,,,,1995,2/18/2023 7:07am
3619,Left Bank Books,399 N. Euclid Ave.,"367-6731, 10am-10pm, til 5pm Sun",St. Louis,MO,,Bookstores/Retail Shops,,,,1995,2/18/2023 7:08am
3620,Our World Too,11 S. Vandeventer,"533-5322 10am-9:30pm, noon-8pm Sun, lesbigay bookstore",St. Louis,MO,(*),Bookstores/Retail Shops,,,,1995,2/18/2023 7:09am
3621,"Pages, Video, & More",10 N. Euclid Ave.,"361-3420, 9am-9pm, til 5pm Sun",St. Louis,MO,,Bookstores/Retail Shops,,,,1995,2/18/2023 7:10am
3622,Affordable Travel,"3445 Bridgeland Dr. #119, Bridgeland",770-2323,St. Louis,MO,,Travel/Tour Operators,,,,1995,2/18/2023 7:11am
3623,Dynamic Travel,7750 Clayton Rd. Ste. 105,781-8400/ (800)237-4083,St. Louis,MO,(IGTA),Travel/Tour Operators,,,,1995,2/18/2023 7:12am
3624,Lafayette Square Travel Co.,1801 Lafayette Ave.,776-8747/(800)727-1480,St. Louis,MO,(IGTA),Travel/Tour Operators,,,,1995,2/18/2023 7:12am
3625,Patrik Travel,22 N. Euclid Ave.,367-1468/ (800)678-8747,St. Louis,MO,(IGTA),Travel/Tour Operators,,,,1995,2/18/2023 7:13am
3626,Lesbian/Gay News Telegraph,"PO Box 14229-A, 63178",664-6411,St. Louis,MO,,Publications,checked,,,1995,2/18/2023 7:14am
3627,Club St. Louis,2625 Samuel Shepard Dr.,533-3666 24hrs,St. Louis,MO,"(*),(PC)",Men's Clubs,,,,1995,2/18/2023 7:15am
3628,Forest Park,trails & Confederate Cir.,(AYOR),St. Louis,MO,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/18/2023 7:16am
3629,Shaw Gardens,Missouri Botanical Garden,(AYOR),St. Louis,MO,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/18/2023 7:17am
3630,Corral Bar,5005 Hwy. 312 E.,373-5345 11am-2am,Billings,MT,"(*),(MW),D,(CW),(S)",Bars,,,,1995,2/18/2023 7:18am
3631,Barjon's,2718 3rd Ave. N.,"252-4398, 9:30am-5:30pm, clsd Sun",Billings,MT,,Bookstores/Retail Shops,,,,1995,2/18/2023 7:19am
3632,"Adult Shop, The",2702 Minnesota Ave.,245-4293,Billings,MT,,Erotica,,,,1995,2/18/2023 7:20am
3633,Studio One Adult Theater,2709 Montana Ave.,259-0051,Billings,MT,,Erotica,,,,1995,2/18/2023 7:21am
3634,Boulder Hot Springs Hotel & Retreat,"PO Box 930, 59632","225-4339 spiritually/recovery retreat, hot springs, camping avail., irregular hours-call",Boulder,MT,"(*),(GF),(F),(WC)",Accommodations,checked,,,1995,2/18/2023 7:22am
3635,Lambda Alliance of Gay Men/Lesbian,,994-4551 local & campus social/political org.,Bozeman,MT,,Info Lines & Services,checked,,,1995,2/18/2023 7:23am
3636,Gallatin Gateway Inn,76405 Gallatin Rd.,"763-4672/ (800)653-7877 historic inn, hot tub, dinner nightly, Sun brunch",Bozeman,MT,"(GF),(F),(SW),(WC)",Accommodations,,,,1995,2/18/2023 7:24am
3637,Ms. Kitty's Adult Store,12 N. Wilson,586-6989,Bozeman,MT,,Erotica,,,,1995,2/18/2023 7:25am
3638,Rocky Adult Book Store,121 W. Broadway,723-7218,Butte,MT,,Erotica,,,,1995,2/19/2023 8:03pm
3639,MCC Shepherd of the Plains,,"771-1070, 11am Sun, 7pm Wed",Great Falls,MT,,Info Lines & Services,checked,,,1995,2/19/2023 8:04pm
3640,Fire House Restaurant,2021 Smelter Ave.,452-3433,Great Falls,MT,"(GF),(F),(S)",Bars,,,,1995,2/19/2023 8:05pm
3641,Iron Pine,220 Central Ave. (Ponderosa Inn),761-3410 4pm-2am,Great Falls,MT,(GF),Bars,,,,1995,2/19/2023 8:07pm
3642,Gibson Park,,(AYOR),Great Falls,MT,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/19/2023 8:07pm
3643,Woodland Park,,,Kalispell,MT,Cruisy Area,Cruising Areas,checked,,,1995,2/19/2023 8:08pm
3644,Amvets Club,225 Ryman,"728-3137 noon-2am, more gay after 8pm",Missoula,MT,"(GF),D",Bars,,,,1995,2/19/2023 8:09pm
3645,Freddy's Feed & Read,1221 Helen Ave.,"549-2127, 8am-8pm, 9am-7pm wknds",Missoula,MT,,Bookstores/Retail Shops,,,,1995,2/19/2023 8:10pm
3646,University Center Bookstore,Campus Drive (UOM),"243-4921 call for hours, gender studies section",Missoula,MT,,Bookstores/Retail Shops,checked,,,1995,2/19/2023 8:10pm
3647,Fantasy for Adults Only,210 E. Main St.,543-7760,Missoula,MT,,Erotica,,,,1995,2/19/2023 8:12pm
3648,Fantasy for Adults Only,2611 Brooks Ave.,543-7510,Missoula,MT,,Erotica,,,,1995,2/19/2023 8:12pm
3649,McCormick Park,W. side of Orange St. Bridge,(AYOR),Missoula,MT,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/19/2023 8:13pm
3650,Lake Upsata Guest Ranch,"PO Box 6, 59854","793-5890 cabins, wildlife programs & outings, outdoor recreation, all meals",Ovando ,MT,"(GF),(F)",Accommodations,checked,,,1995,2/19/2023 8:15pm
3651,North Crow Vacation Ranch,2360 N. Crow Rd.,"676-5169 35-acre campground 10 mi. S. of Glacier Park w/cabins, tipis, hot tub (May 15-October 15)",Ronan,MT,"(MW),(N)",Accommodations,,,,1995,2/19/2023 8:17pm
3652,Ashley Park,,,Grand Island,NE,Cruisy Area,Cruising Areas,checked,,,1995,2/19/2023 8:18pm
3653,Pier Park,,,Grand Island,NE,Cruisy Area,Cruising Areas,checked,,,1995,2/19/2023 8:18pm
3654,Phil's Fun Stuff/ The Book Barn,616 Broadway,"882-3978 books, novelties, office & fishing supplies",Imperial,NE,,Bookstores/Retail Shops,,,,1995,2/19/2023 8:19pm
3655,Harmon Park,nr. rock garden & stage area,(AYOR),Kearney,NE,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/19/2023 8:20pm
3656,AA Gay/Lesbian,63rd & 'A' St. (Unitarian Church),438-5214 (AA#) 7pm Th,Lincoln,NE,,Info Lines & Services,checked,,,1995,2/19/2023 8:21pm
3657,UNL Gay/Lesbian Student Assn.,"Nebraska Union, Rm. 234","472-5644, support group, info & referrals, library",Lincoln,NE,,Info Lines & Services,checked,,,1995,2/19/2023 8:22pm
3658,Youth Talkline,,"473-7932, 7pm-midnight Fri-Sat, lesbigay info & referrals for age 23 & under",Lincoln,NE,,Info Lines & Services,checked,,,1995,2/19/2023 8:23pm
3659,Club 2001,500 Sun Valley Blvd.,"476-2001 4pm-1am, from 2pm wknds, DJ Wed-Sat",Lincoln,NE,"(MW),D,(A),(WC)",Bars,,,,1995,2/19/2023 8:24pm
3660,"Panic, The",200 St. 18th St.,"435-8764 4pm-1am, from 1pm wknds",Lincoln,NE,"(MW),D,(S),(V),(WC)",Bars,,,,1995,2/19/2023 8:25pm
3661,Nuevo Paradiso,1140 'O' St.,"438-2525 8am-3am, til 4am Th-Sat, 10am-2am Sun, Italian",Lincoln,NE,"(E),(WC)",Restaurants & Cafes,,,,1995,2/19/2023 8:26pm
3662,Arbor Moon Alternative Books,2017 'O' St.,"477-5666, noon-7pm, til 8pm Fri-Sat, clsd Sun lesbigay/Wiccan",Lincoln,NE,,Bookstores/Retail Shops,,,,1995,2/19/2023 8:27pm
3663,Avant Card,1323 'O' St.,"476-1918, 10am-7pm",Lincoln,NE,,Bookstores/Retail Shops,,,,1995,2/19/2023 8:28pm
3664,Adult Books & Cinema X,921 'O' St.,"435-9323, 24hrs",Lincoln,NE,,Erotica,,,,1995,2/19/2023 8:28pm
3665,15th St.,from 'A' St. to State Capitol,,Lincoln,NE,Cruisy Area,Cruising Areas,checked,,,1995,2/19/2023 8:29pm
3666,"Antelope, Pioneer & Van Dorn Parks",,(AYOR),Lincoln,NE,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/19/2023 8:29pm
3667,Nebraska City Union,Stairways to Paradise,(AYOR),Lincoln,NE,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/19/2023 8:30pm
3668,Ta-Ha-Zooka Park,,,Norfolk,NE,Cruisy Area,Cruising Areas,checked,,,1995,2/19/2023 8:30pm
3669,AA Gay/Lesbian,819 S. 22nd (Omaha MCC),"345-9916 (AA#), 345-2563 (MCC#) Gay Men's Stag Fri",Omaha,NE,,Info Lines & Services,,,,1995,2/19/2023 8:31pm
3670,Gay/Lesbian Information & Referral Line,,558-5303,Omaha,NE,,Info Lines & Services,checked,,,1995,2/19/2023 8:32pm
3671,Omaha Players Club (OPC),"PO Box 34463, 68134","451-7987 pansexual S/M educational & play group, mtgs. 2nd Sat 2pm",Omaha,NE,,Info Lines & Services,checked,,,1995,2/19/2023 8:34pm
3672,"Chesterfield, The",1951 St. Mary's,"342-1244 5pm-1am, from 3pm Fri-Sun",Omaha,NE,"(W),(S),(WC)",Bars,,,,1995,2/21/2023 12:07am
3673,D.C.'s,610 S. 14th St.,"344-3103 2pm-1am, 11am-4am Fri-Sat, noon-1am Sun",Omaha,NE,"(MW),D,(CW),(L),(E),(S),(WC)",Bars,,,,1995,2/21/2023 12:07am
3674,Diamond Bar,712 S. 16th St.,"342-9595 9am-1am, from noon Sun",Omaha,NE,"(NH),(WC)",Bars,,,,1995,2/21/2023 12:08am
3675,Gilligan's Bar,1823 Leavenworth St.,449-9147 2pm-1am,Omaha,NE,"(MW),(NH),(K)",Bars,,,,1995,2/21/2023 12:09am
3676,"Max, The",1417 Jackson,"346-4110 4pm-1am, patio",Omaha,NE,"(*),(MW),D,(S),(V),(WC)",Bars,,,,1995,2/21/2023 12:10am
3677,Stocha's Saloon,1417 Jackson,,Omaha,NE,(CW),Bars,,,,1995,2/21/2023 12:10am
3678,"New Run, The",1715 Leavenworth St.,"449-8703 2pm-1am, til 4am Fri-Sat, volleyball",Omaha,NE,"D,(S),(WC)",Bars,,,,1995,2/21/2023 12:11am
3679,French Cafe,1017 Howard St.,"341-3547 lunch, dinner, Sun brunch",Omaha,NE,,Restaurants & Cafes,,,,1995,2/21/2023 12:12am
3680,Neon Goose Cafe/Bar,1012 S. 10th,"341-2063 clsd Mon, some veggie",Omaha,NE,,Restaurants & Cafes,,,,1995,2/21/2023 12:13am
3681,New Realities,1026 Howard St.,"342-1863, 11am-10pm, til 6pm Sun",Omaha,NE,,Bookstores/Retail Shops,,,,1995,2/21/2023 12:16am
3682,New Voice,"PO Box 3512, 68103",556-9907 monthly,Omaha,NE,,Publications,checked,,,1995,2/21/2023 12:16am
3683,Times of the Heartland,"PO Box 3586, 68103",341-6900 weekly,Omaha,NE,,Publications,checked,,,1995,2/21/2023 12:17am
3684,Benson Park,,(AYOR),Omaha,NE,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,2/21/2023 12:17am
3685,Carter Lake,,,Omaha,NE,Cruisy Area,Cruising Areas,checked,,,1995,2/21/2023 12:18am
3686,Hanscom Park,,,Omaha,NE,Cruisy Area,Cruising Areas,checked,,,1995,2/21/2023 12:18am
3687,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Carson City,NV,,Info Lines & Services,checked,,,1995,2/21/2023 12:19am
3688,Mills Park,N. end,,Carson City,NV,Cruisy Area,Cruising Areas,checked,,,1995,2/21/2023 12:19am
3689,Haus Bavaria,,"831-6122 B&B on the north shore, full brkfst",Lake Tahoe,NV,,Accommodations,checked,,,1995,2/21/2023 12:20am
3690,LakeSide B&B,"PO Box 8, Crystal Bay, 89402","831-8281 northshore, full brkfst, jacuzzi, sauna, deck",Lake Tahoe,NV,,Accommodations,checked,,,1995,2/21/2023 12:21am
3691,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Las Vegas,NV,,Info Lines & Services,checked,,,1995,2/21/2023 12:22am
3692,Gay/Lesbian Community Ctr.,912 E. Sahara,"733-9800, 1pm-8pm, til 5pm wkds",Las Vegas,NV,,Info Lines & Services,,,,1995,2/21/2023 12:23am
3693,Gay/Lesbian Switchboard,,733-9990,Las Vegas,NV,,Info Lines & Services,checked,,,1995,2/21/2023 12:23am
3694,Lambda Alano,953 E. Sahara Ste. 233,(entrance on State St.) 737-0035 lesbigay club for 12-step programs,Las Vegas,NV,,Info Lines & Services,,,,1995,2/21/2023 12:24am
3695,Latino Pyramid,"PO Box 545, 89125",733-0570 (#may change) men's social club,Las Vegas,NV,,Info Lines & Services,checked,,,1995,2/21/2023 12:25am
3696,Desert Oasis B&B,3567 E. Hacienda,436-0113 hot tub,Las Vegas,NV,"MO,(SW),(N)",Accommodations,,,,1995,2/21/2023 12:26am
3697,Las Vegas Private B&B,,369-8671/ (800)346-5999,Las Vegas,NV,"(IGTA),(WC)",Accommodations,checked,,,1995,2/21/2023 12:27am
3698,Angles,4633 Paradise Rd.,"791-0100/ 733-9677 24hrs, slots",Las Vegas,NV,"(NH),(V),(WC)",Bars,,,,1995,2/21/2023 12:30am
3699,Gipsy,4633 Paradise Rd.,"10pm-5am, clsd Mon, slots",Las Vegas,NV,"D,(S),(YC),(WC)",Bars,,,,1995,2/21/2023 12:30am
3700,Lace,4633 Paradise Rd.,6pm-6am,Las Vegas,NV,"(W),D,(WC)",Bars,,,,1995,2/21/2023 12:30am
3701,Backdoor,1415 E. Charleston,385-2018 24hrs,Las Vegas,NV,"(NH),(E),(K),(WC)",Bars,,,,1995,2/21/2023 12:31am
3702,Backstreet,"5012 S. Arville St., Mosco Park","876-1844 24hrs, DJ 9pm-3am, lessons Th, slots",Las Vegas,NV,"(MW),D,(CW),(WC)",Bars,,,,1995,2/21/2023 12:32am
3703,Buffalo,4640 Paradise Rd.,"733-8355 24hrs, slots",Las Vegas,NV,"(*),(L),(V)",Bars,,,,1995,2/21/2023 12:33am
3704,"Cave, The",5740 W. Charleston,"878-0001 24hrs, call for theme nights",Las Vegas,NV,"(MW),D,(S)",Bars,,,,1995,2/21/2023 12:33am
3705,Choices,1729 E. Charleston,"382-4791 24hrs, slots",Las Vegas,NV,"(NH),(S),(WC)",Bars,,,,1995,2/21/2023 12:34am
3706,Goodtimes,1775 E. Tropicana (Liberace Plaza),"736-9494 24hrs, also piano bar",Las Vegas,NV,"D,(E)",Bars,,,,1995,2/21/2023 12:35am
3707,"Las Vegas Eagle, The",3430 E. Tropicana,"458-8662 24hrs, slots, DJ Wed & Fri",Las Vegas,NV,(L),Bars,,,,1995,2/21/2023 12:36am
3708,Snick's Place,1402 S. 4th St.,"385-9298 24hrs, slots",Las Vegas,NV,(NH),Bars,,,,1995,2/21/2023 12:36am
3709,Get Booked,4643 Paradise,"737-7780, 10am-midnight, from noon Sun, lesbigay/feminist",Las Vegas,NV,,Bookstores/Retail Shops,,,,1995,2/21/2023 12:38am
3710,Paper Moon,2841 Green Valley Pkwy.,"454-1492, 10am-7pm, clsd Sun, cards & gifts",Las Vegas,NV,,Bookstores/Retail Shops,,,,1995,2/21/2023 12:38am
3711,Gala Tours,(at A-Z Bargain Travel) 3133 S. Industrial Rd.,369-9777/ (800)346-5999,Las Vegas,NV,(IGTA),Travel/Tour Operators,,,,1995,2/21/2023 12:40am
3712,Good Times Travel Inc.,624 N. Rainbow,878-8900/ (800)638-1066,Las Vegas,NV,(IGTA),Travel/Tour Operators,,,,1995,2/21/2023 12:40am
